transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
rna-ELECO.r07.6AG0544930.1,125,269,630,6333,4900,4754
rna-ELECO.r07.6AG0544940.1,201,264,224,6,4,0
MSTRG.32843.1,12,13,10,74,78,51
MSTRG.32847.2,0,27,0,0,0,0
MSTRG.32847.1,39,55,51,15,15,9
rna-ELECO.r07.6AG0544990.1,52,37,17,10,9,8
rna-ELECO.r07.6AG0545010.1,9,0,0,17,10,6
MSTRG.32849.1,13,0,75,51,47,24
MSTRG.32849.2,37,0,26,107,25,77
MSTRG.32849.3,28,123,7,62,111,34
MSTRG.32850.1,62,161,103,548,434,225
rna-ELECO.r07.6AG0545050.1,3,0,0,7,4,11
rna-ELECO.r07.6AG0545070.1,2348,4383,3829,4573,9469,12986
rna-ELECO.r07.6AG0545080.1,57,64,77,97,88,42
rna-ELECO.r07.6AG0545100.1,0,104,0,278,258,102
MSTRG.32855.1,70,32,91,1057,899,396
MSTRG.32855.2,183,130,206,248,57,182
MSTRG.32856.2,0,0,135,34,111,26
MSTRG.32856.4,0,23,0,14,18,8
MSTRG.32856.1,74,111,4,270,122,111
rna-ELECO.r07.6AG0545110.1,25,46,8,95,27,45
rna-ELECO.r07.6AG0545120.1,0,1,1,15,1,1
MSTRG.32857.1,33,15,17,156,203,80
rna-ELECO.r07.6AG0545130.1,10,14,16,2,0,0
rna-ELECO.r07.6AG0545090.1,9,0,0,10,10,6
MSTRG.32854.2,12,0,0,2,0,0
rna-ELECO.r07.6AG0545150.1,0,0,0,0,0,0
MSTRG.32859.2,0,0,0,0,0,0
MSTRG.32858.1,138,1219,271,0,0,0
rna-ELECO.r07.6AG0545140.1,329,157,969,0,3,0
MSTRG.32859.1,413,856,765,380,305,233
MSTRG.32860.1,169,0,186,1125,730,428
rna-ELECO.r07.6AG0545170.1,14,72,3,73,48,21
rna-ELECO.r07.6AG0545190.1,13,0,0,9,18,5
rna-ELECO.r07.6AG0545180.1,0,0,0,0,6,4
MSTRG.32862.1,95,230,215,616,788,508
rna-ELECO.r07.6AG0545200.1,43,4,27,391,12,6
MSTRG.32862.3,8,19,16,42,39,18
rna-ELECO.r07.6AG0545220.1,0,63,44,126,180,72
MSTRG.32863.3,0,100,0,44,25,10
MSTRG.32863.1,45,85,43,402,377,327
rna-ELECO.r07.6AG0545230.1,97,201,110,1700,1165,188
rna-ELECO.r07.6AG0545240.1,101,202,168,2043,1228,699
MSTRG.32866.1,116,67,155,248,196,138
MSTRG.32866.2,34,106,0,220,239,139
rna-ELECO.r07.6AG0545250.1,44,50,14,30,42,1
rna-ELECO.r07.6AG0545370.1,6,33,0,1,0,0
rna-ELECO.r07.6AG0545300.1,137,211,247,660,518,354
rna-ELECO.r07.6AG0545430.1,6,0,9,18,8,9
rna-ELECO.r07.6AG0545380.1,0,0,0,9,0,0
MSTRG.32869.2,152,19,183,284,221,291
MSTRG.32869.1,103,127,0,213,346,76
rna-ELECO.r07.6AG0544770.1,71348,67431,58341,24253,33468,26304
rna-ELECO.r07.6AG0545450.1,23,31,10,242,275,79
MSTRG.32874.2,0,0,0,48,0,70
MSTRG.32874.3,0,0,0,650,0,307
MSTRG.32874.4,0,0,0,348,0,0
MSTRG.32874.5,0,0,0,219,93,3
MSTRG.32874.6,0,0,0,328,0,0
MSTRG.32874.7,0,0,0,319,77,0
rna-ELECO.r07.6AG0545480.1,0,1,0,1,1,1
rna-ELECO.r07.6AG0545470.1,7,0,0,25,40,14
MSTRG.32873.1,9,0,0,1,1,1
MSTRG.32874.1,24,42,39,1381,1727,774
rna-ELECO.r07.6AG0545490.1,440,542,658,726,1064,427
rna-ELECO.r07.6AG0545500.1,2,2,0,0,0,0
MSTRG.32875.1,0,0,27,79,65,34
MSTRG.32875.2,0,21,1,19,18,21
rna-ELECO.r07.6AG0545530.1,0,0,1,2,1,3
MSTRG.32875.3,36,28,36,215,150,131
MSTRG.32875.5,28,0,2,21,10,5
MSTRG.32870.1,8986,13835,15306,22941,21682,17556
rna-ELECO.r07.6AG0545440.1,12,50,11,116,11,12
rna-ELECO.r07.6AG0545540.1,327,272,327,531,527,321
MSTRG.32878.1,8,3,0,0,7,2
MSTRG.32877.1,144,168,231,613,416,421
rna-ELECO.r07.6AG0545570.1,0,0,13,68,46,24
MSTRG.32879.1,11,59,50,209,167,148
rna-ELECO.r07.6AG0545590.1,3,2,0,5,8,8
rna-ELECO.r07.6AG0545610.1,30,28,47,152,111,64
rna-ELECO.r07.6AG0545640.1,0,0,0,0,6,11
MSTRG.32882.1,8,27,24,335,249,117
MSTRG.32881.1,722,1260,881,1721,1218,905
MSTRG.32881.2,9,171,125,15,3,3
rna-ELECO.r07.6AG0545620.1,188,65,198,105,191,246
MSTRG.32885.1,4,12,1,0,1,0
rna-ELECO.r07.6AG0545650.1,0,0,0,0,2,1
MSTRG.32884.1,0,44,0,5,3,9
MSTRG.32883.1,33,31,33,348,318,163
MSTRG.32883.2,11,15,0,22,44,15
MSTRG.32886.1,106,195,364,394,272,254
rna-ELECO.r07.6AG0545670.1,92,254,0,122,124,28
rna-ELECO.r07.6AG0545690.1,0,0,0,0,0,0
MSTRG.32887.1,276,641,562,332,298,383
rna-ELECO.r07.6AG0545680.1,36,15,22,2,11,28
rna-ELECO.r07.6AG0545700.1,102,25,51,483,327,255
rna-ELECO.r07.6AG0545710.1,51,28,32,1639,1228,394
MSTRG.32890.1,13,0,20,138,113,77
rna-ELECO.r07.6AG0545800.1,8,0,13,68,78,39
MSTRG.32892.1,8,27,0,5,0,2
rna-ELECO.r07.6AG0545810.1,40,41,26,56,62,44
rna-ELECO.r07.6AG0545900.1,19,10,0,126,135,19
rna-ELECO.r07.6AG0545910.1,0,0,0,0,0,0
MSTRG.32895.2,160,111,0,493,1028,207
MSTRG.32895.1,46,0,704,2234,476,1015
MSTRG.32895.3,135,573,94,995,848,390
MSTRG.32895.5,6,33,0,5,4,5
MSTRG.32896.2,0,0,120,0,27,8
MSTRG.32896.1,1972,2585,2257,561,634,582
rna-ELECO.r07.6AG0545940.1,271,268,315,420,441,340
MSTRG.32898.1,19,0,21,15,33,20
MSTRG.32899.1,2,19,4,23,22,12
MSTRG.32900.1,11,49,28,68,38,42
rna-ELECO.r07.6AG0545950.1,7,9,0,0,11,4
rna-ELECO.r07.6AG0545970.1,126,204,170,247,216,156
MSTRG.32903.1,744,499,390,2234,1609,885
rna-ELECO.r07.6AG0545980.1,118,435,423,1224,849,675
MSTRG.32909.2,0,0,0,0,0,100
MSTRG.32909.3,0,0,0,0,67,21
MSTRG.32909.1,43,59,48,437,333,190
rna-ELECO.r07.6AG0546030.1,14,0,0,21,116,16
MSTRG.32908.1,468,561,428,3294,2429,1691
rna-ELECO.r07.6AG0546020.1,19,25,13,102,16,213
rna-ELECO.r07.6AG0546070.1,176,186,234,387,290,128
MSTRG.32911.2,0,0,0,249,60,100
rna-ELECO.r07.6AG0546100.1,0,51,8,308,232,56
MSTRG.32911.1,58,60,53,323,356,172
MSTRG.32912.1,9,93,108,272,316,170
MSTRG.32912.2,165,80,5,1305,991,502
MSTRG.32912.3,44,0,0,8,16,31
rna-ELECO.r07.6AG0546130.1,48,113,203,51,13,82
MSTRG.32913.2,0,0,0,54,0,199
rna-ELECO.r07.6AG0546140.1,0,0,14,0,0,0
MSTRG.32913.1,312,387,296,1473,1241,726
rna-ELECO.r07.6AG0546150.1,69,53,100,147,124,48
MSTRG.32914.1,303,523,450,1829,1384,877
rna-ELECO.r07.6AG0546160.1,146,4,59,216,244,117
rna-ELECO.r07.6AG0546180.1,107,37,56,89,149,71
MSTRG.32917.1,8,9,4,6,6,5
rna-ELECO.r07.6AG0546190.1,72,163,170,29,41,22
MSTRG.32918.4,0,0,0,69,23,24
MSTRG.32918.5,0,113,18,41,32,30
MSTRG.32918.6,0,0,0,296,86,39
MSTRG.32918.2,97,2,142,291,362,243
MSTRG.32918.1,296,297,569,940,829,622
MSTRG.32918.3,41,141,0,85,62,52
MSTRG.32919.3,0,449,0,0,0,398
MSTRG.32919.1,73,44,703,669,229,249
MSTRG.32919.2,61,383,34,98,133,37
rna-ELECO.r07.6AG0546220.1,598,82,407,513,735,323
MSTRG.32920.1,452,911,815,1608,1729,1218
rna-ELECO.r07.6AG0546230.1,7,13,15,282,14,14
rna-ELECO.r07.6AG0546240.1,79,92,74,805,685,404
MSTRG.32922.1,10,0,0,16,6,8
rna-ELECO.r07.6AG0546250.1,0,0,0,136,96,93
MSTRG.32923.1,181,367,287,826,713,461
MSTRG.32924.2,0,0,0,0,138,338
rna-ELECO.r07.6AG0546270.1,0,0,0,185,93,46
MSTRG.32924.1,69,57,84,548,440,234
rna-ELECO.r07.6AG0546280.1,59,68,58,311,240,123
MSTRG.32926.1,7,0,16,37,17,34
MSTRG.32928.1,3,6,8,4,4,3
MSTRG.32927.1,170,216,224,1212,1019,720
rna-ELECO.r07.6AG0546310.1,44,43,19,86,53,29
MSTRG.32931.1,0,32,0,2,6,4
rna-ELECO.r07.6AG0546320.1,0,0,0,0,0,0
MSTRG.32930.1,29,0,0,31,20,7
MSTRG.32932.1,4,0,1,12,4,17
MSTRG.32933.2,0,297,93,341,491,121
rna-ELECO.r07.6AG0546340.1,0,0,0,0,0,0
MSTRG.32933.4,0,165,0,9,10,15
MSTRG.32933.1,417,215,758,1520,1044,1083
MSTRG.32934.2,0,0,0,74,27,122
MSTRG.32934.1,123,280,86,2511,1847,1193
rna-ELECO.r07.6AG0546350.1,88,14,121,665,379,392
rna-ELECO.r07.6AG0546360.1,31,6,6,171,259,70
rna-ELECO.r07.6AG0546370.1,0,0,0,0,148,11
MSTRG.32937.2,307,412,479,2091,1521,984
MSTRG.32938.1,1027,1324,2613,843,1001,925
rna-ELECO.r07.6AG0546390.1,869,1115,279,571,336,157
rna-ELECO.r07.6AG0546400.1,0,0,1,47,34,6
MSTRG.32939.1,32,67,29,340,320,137
rna-ELECO.r07.6AG0546430.1,547,564,828,254,423,165
rna-ELECO.r07.6AG0546410.1,63,183,181,11,39,18
MSTRG.32944.2,0,0,0,0,0,1
MSTRG.32944.1,12,25,33,633,487,316
rna-ELECO.r07.6AG0546460.1,0,0,0,0,0,0
rna-ELECO.r07.6AG0546450.1,289,261,322,1244,957,708
MSTRG.32943.1,24,0,4,98,100,72
rna-ELECO.r07.6AG0546490.1,9,0,0,45,60,4
MSTRG.32947.1,87,88,69,212,237,198
MSTRG.32945.1,163,21,86,7,17,16
rna-ELECO.r07.6AG0546480.1,12,75,0,6,2,0
rna-ELECO.r07.6AG0546510.1,154,169,272,913,719,463
rna-ELECO.r07.6AG0546530.1,19,29,23,168,98,85
MSTRG.32951.1,10,0,0,3,1,0
rna-ELECO.r07.6AG0546550.1,0,2,16,30,44,32
MSTRG.32952.1,10,0,6,13,15,4
rna-ELECO.r07.6AG0546560.1,95,84,57,159,204,94
rna-ELECO.r07.6AG0546610.1,0,0,0,0,0,0
MSTRG.32954.1,151,153,163,337,294,162
rna-ELECO.r07.6AG0546620.1,0,31,4,626,331,182
rna-ELECO.r07.6AG0546640.1,42,65,76,141,114,68
MSTRG.32958.1,12,24,40,1158,885,244
rna-ELECO.r07.6AG0546660.1,2,2,0,262,250,44
rna-ELECO.r07.6AG0546670.1,0,0,0,22,6,0
MSTRG.32959.1,272,379,340,168,91,127
rna-ELECO.r07.6AG0546680.1,336,21,104,3,72,0
rna-ELECO.r07.6AG0546690.1,20,0,0,709,580,196
rna-ELECO.r07.6AG0546720.1,0,0,0,0,0,0
rna-ELECO.r07.6AG0546730.1,0,27,55,334,288,940
MSTRG.32962.1,120,131,129,2293,1996,493
rna-ELECO.r07.6AG0546700.1,0,0,0,0,0,0
MSTRG.32961.1,689,854,1028,2617,2034,1798
rna-ELECO.r07.6AG0546710.1,12,16,6,144,113,50
rna-ELECO.r07.6AG0546770.1,989,1384,1190,6076,4424,3207
rna-ELECO.r07.6AG0546790.1,117,86,95,15,26,0
rna-ELECO.r07.6AG0546810.1,98,104,90,561,567,354
rna-ELECO.r07.6AG0546820.1,13,0,0,15,13,7
MSTRG.32967.1,12,12,3,14,14,7
rna-ELECO.r07.6AG0546850.1,0,25,0,3,3,6
MSTRG.32970.1,0,32,3,1,0,0
rna-ELECO.r07.6AG0546840.1,77,62,123,262,122,47
MSTRG.32971.1,49,31,142,394,330,191
rna-ELECO.r07.6AG0546890.1,88,49,10,5,3,8
MSTRG.32972.1,68,87,121,737,675,345
rna-ELECO.r07.6AG0546900.1,42,1,2,160,184,102
MSTRG.32973.2,0,0,156,3,0,0
rna-ELECO.r07.6AG0546910.1,0,0,0,0,0,0
MSTRG.32973.1,363,303,146,920,670,480
rna-ELECO.r07.6AG0546930.1,87,81,82,479,529,291
rna-ELECO.r07.6AG0547000.1,124,213,295,154,185,159
MSTRG.32975.1,26,12,7,142,157,76
rna-ELECO.r07.6AG0547030.1,0,0,0,0,0,0
MSTRG.32978.1,7,0,15,235,234,111
rna-ELECO.r07.6AG0547040.1,1,10,2,2,8,5
MSTRG.32977.3,0,11,14,98,41,59
MSTRG.32977.4,0,0,150,63,26,80
rna-ELECO.r07.6AG0547010.1,0,0,0,0,0,0
MSTRG.32977.1,229,524,360,1050,1098,608
MSTRG.32977.2,61,0,0,0,0,0
rna-ELECO.r07.6AG0547070.1,62,99,72,388,408,270
MSTRG.32979.2,0,0,0,1015,424,53
MSTRG.32979.3,0,135,369,153,262,8
rna-ELECO.r07.6AG0547050.1,0,0,0,81,31,26
MSTRG.32979.1,690,893,641,2666,1812,929
rna-ELECO.r07.6AG0547160.1,26,50,70,28,33,22
MSTRG.32984.1,76,40,63,74,71,39
rna-ELECO.r07.6AG0547170.1,2,0,0,0,0,0
rna-ELECO.r07.6AG0547110.1,10,0,0,3,0,4
rna-ELECO.r07.6AG0547180.1,76,235,138,23,33,34
MSTRG.32985.2,102,110,84,4,11,18
rna-ELECO.r07.6AG0547210.1,0,0,0,4,0,0
MSTRG.32987.1,0,16,0,40,23,2
MSTRG.32988.1,4,66,2,65,76,28
rna-ELECO.r07.6AG0547220.1,25,0,8,32,42,18
MSTRG.32990.1,23,55,24,211,160,53
rna-ELECO.r07.6AG0547230.1,1,1,2,24,1,10
MSTRG.32991.1,45,15,73,53,20,31
MSTRG.32992.1,0,0,0,41,373,105
rna-ELECO.r07.6AG0547250.1,0,0,0,61,3,2
MSTRG.32992.4,0,0,0,430,43,0
rna-ELECO.r07.6AG0547260.1,0,0,0,39,120,22
MSTRG.32992.2,40,12,25,37,31,178
rna-ELECO.r07.6AG0547270.1,0,27,26,287,223,101
MSTRG.32993.1,70,61,13,59,108,95
MSTRG.32994.1,55,54,41,24,20,23
rna-ELECO.r07.6AG0547290.1,154,116,113,68,74,26
MSTRG.32996.1,0,0,20,0,0,0
MSTRG.32995.1,5,333,0,180,143,84
MSTRG.32995.2,172,0,25,11,14,6
MSTRG.32995.3,1,0,159,0,2,0
rna-ELECO.r07.6AG0547300.1,4,0,63,14,3,16
MSTRG.32997.1,67,44,74,0,0,0
MSTRG.32997.2,5,35,0,0,0,0
MSTRG.32998.1,333,656,606,53,93,162
rna-ELECO.r07.6AG0547310.1,69,170,144,48,35,18
rna-ELECO.r07.6AG0547320.1,0,0,0,0,0,0
rna-ELECO.r07.6AG0547330.1,150,156,79,294,261,174
rna-ELECO.r07.6AG0547340.1,633,483,301,18,46,44
MSTRG.33001.1,8,0,2,0,0,0
MSTRG.33002.1,14,2,0,0,0,0
MSTRG.33003.1,15,6,9,0,1,0
MSTRG.33004.2,0,18,37,56,134,48
rna-ELECO.r07.6AG0547360.1,0,0,0,297,141,175
MSTRG.33004.1,57,16,20,13,93,17
rna-ELECO.r07.6AG0547390.1,0,0,10,64,39,20
MSTRG.33005.1,139,268,299,515,450,250
rna-ELECO.r07.6AG0547400.1,253,0,23,35,49,36
rna-ELECO.r07.6AG0547410.1,0,0,0,0,0,0
MSTRG.33006.1,0,0,42,7,0,6
MSTRG.33006.3,0,0,0,121,18,0
MSTRG.33006.4,0,0,1150,8,359,566
MSTRG.33006.6,0,1107,2,600,115,7
MSTRG.33006.5,560,79,27,52,47,14
MSTRG.33006.7,453,0,0,68,504,0
rna-ELECO.r07.6AG0547420.1,462,416,329,185,241,140
MSTRG.33007.3,0,731,0,0,0,0
rna-ELECO.r07.6AG0547430.1,0,0,0,0,0,385
MSTRG.33007.1,58,194,942,360,1193,1584
MSTRG.33007.2,712,0,4,1110,584,0
rna-ELECO.r07.6AG0547440.1,172,218,444,107,154,53
rna-ELECO.r07.6AG0547450.1,229,204,217,704,796,541
rna-ELECO.r07.6AG0547460.1,53,56,98,501,528,256
rna-ELECO.r07.6AG0547470.1,44,24,49,42,49,13
rna-ELECO.r07.6AG0547480.1,0,0,0,0,0,0
rna-ELECO.r07.6AG0547490.1,0,32,2,4,3,3
MSTRG.33012.1,121,111,262,782,693,404
MSTRG.33013.1,68,220,129,599,509,380
MSTRG.33014.1,126,122,161,384,180,202
MSTRG.33014.2,136,121,132,76,40,7
MSTRG.33014.3,143,188,140,73,58,26
MSTRG.33014.4,67,234,17,100,105,15
rna-ELECO.r07.6AG0547520.1,292,45,258,187,235,78
MSTRG.33015.1,1,449,294,386,266,79
rna-ELECO.r07.6AG0547530.1,343,0,0,238,390,513
rna-ELECO.r07.6AG0547540.1,110,116,77,68,46,63
rna-ELECO.r07.6AG0547550.1,102,118,97,317,331,167
rna-ELECO.r07.6AG0547570.1,27,30,44,538,659,203
rna-ELECO.r07.6AG0547600.1,10,9,4,50,34,7
MSTRG.33022.1,24,15,0,60,43,36
rna-ELECO.r07.6AG0547610.1,2,4,23,7,7,14
rna-ELECO.r07.6AG0547630.1,102,166,144,335,350,219
MSTRG.33024.1,255,185,322,3272,1281,973
rna-ELECO.r07.6AG0547640.1,12,14,93,16,478,17
MSTRG.33026.1,77,225,173,778,615,379
rna-ELECO.r07.6AG0547720.1,3,4,3,3,2,3
MSTRG.33027.1,385,352,350,1460,1140,835
rna-ELECO.r07.6AG0547750.1,113,142,191,763,569,380
MSTRG.33031.1,4,46,19,202,132,110
rna-ELECO.r07.6AG0547770.1,23,0,0,0,0,0
MSTRG.33030.1,122,170,132,535,477,302
rna-ELECO.r07.6AG0547760.1,3,0,4,101,58,10
MSTRG.33032.1,36,48,43,401,327,106
rna-ELECO.r07.6AG0547780.1,12,0,0,34,16,67
rna-ELECO.r07.6AG0547810.1,73,83,38,81,89,53
rna-ELECO.r07.6AG0547820.1,0,0,88,338,275,102
MSTRG.33036.1,128,92,97,245,220,210
rna-ELECO.r07.6AG0547880.1,0,10,0,33,13,9
rna-ELECO.r07.6AG0547870.1,0,0,0,72,119,52
MSTRG.33037.1,12,0,18,101,364,179
MSTRG.33037.3,25,0,0,379,126,119
rna-ELECO.r07.6AG0547890.1,469,646,579,2008,1829,1474
MSTRG.33028.1,12804,17067,17943,13556,11872,9203
rna-ELECO.r07.6AG0547740.1,25,42,33,9484,9962,8188
MSTRG.33040.1,298,123,258,1578,1224,680
rna-ELECO.r07.6AG0547920.1,34,204,280,7,10,194
rna-ELECO.r07.6AG0547930.1,0,0,0,0,0,0
MSTRG.33041.1,475,454,545,911,1208,877
MSTRG.33041.2,12,41,5,977,113,62
MSTRG.33043.2,0,0,0,36,32,6
MSTRG.33043.1,23,4,0,188,139,104
MSTRG.33042.1,134,263,233,183,199,75
MSTRG.33044.2,0,0,0,63,93,197
MSTRG.33044.3,0,0,0,71,187,40
MSTRG.33044.1,99,70,104,212,71,43
rna-ELECO.r07.6AG0548020.1,48,56,45,147,87,61
MSTRG.33045.5,0,31,15,0,7,9
MSTRG.33045.1,275,425,165,551,553,347
MSTRG.33045.2,118,162,290,190,198,193
MSTRG.33045.3,51,84,0,5,6,7
MSTRG.33045.4,39,50,24,12,4,8
MSTRG.33045.6,19,4,17,23,12,27
MSTRG.33045.7,139,257,539,596,329,263
rna-ELECO.r07.6AG0548030.1,293,529,71,3447,3772,1766
MSTRG.33047.1,76,121,489,193,36,145
MSTRG.33047.3,1081,931,784,240,571,12
MSTRG.33048.1,0,0,37,0,0,0
rna-ELECO.r07.6AG0548040.1,111,80,144,78,57,46
MSTRG.33050.1,16,11,0,0,0,0
rna-ELECO.r07.6AG0548060.1,0,0,0,35,29,7
MSTRG.33051.1,208,379,307,331,410,152
rna-ELECO.r07.6AG0548050.1,15,10,29,53,31,85
MSTRG.33052.1,183,347,384,741,596,427
MSTRG.33053.2,0,0,166,394,55,171
rna-ELECO.r07.6AG0548070.1,0,0,11,279,328,31
MSTRG.33053.1,100,300,0,0,57,0
MSTRG.33053.3,14,0,99,73,227,411
MSTRG.33054.1,83,0,21,110,101,65
rna-ELECO.r07.6AG0548090.1,2,25,1,2,1,2
rna-ELECO.r07.6AG0548100.1,148,140,168,412,378,254
MSTRG.33056.1,339,252,544,1165,828,765
rna-ELECO.r07.6AG0548110.1,164,413,53,382,341,207
MSTRG.33057.1,0,164,6,0,93,3
rna-ELECO.r07.6AG0548130.1,1400,222,439,1582,3468,3690
MSTRG.33058.1,29,13,81,277,277,157
MSTRG.33059.1,16,0,0,22,16,8
MSTRG.33061.1,0,18,0,10,8,1
MSTRG.33062.1,7,11,0,4,8,2
MSTRG.33063.1,14,0,0,6,10,3
MSTRG.33066.1,17,0,5,12,6,4
MSTRG.33064.1,111,143,47,19,21,22
rna-ELECO.r07.6AG0548180.1,17,105,124,7,0,0
MSTRG.33067.1,15,0,33,23,20,12
rna-ELECO.r07.6AG0548260.1,100,125,97,333,225,247
MSTRG.33070.1,3,14,0,24,9,7
rna-ELECO.r07.6AG0548270.1,175,214,176,655,518,333
MSTRG.33069.2,5,13,2,23,35,6
MSTRG.33071.2,0,23,0,1,0,209
rna-ELECO.r07.6AG0548280.1,27,93,28,424,277,0
rna-ELECO.r07.6AG0548290.1,78,63,48,38,59,56
MSTRG.33073.1,0,28,65,220,186,105
rna-ELECO.r07.6AG0548300.1,0,0,2,1,1,2
rna-ELECO.r07.6AG0548310.1,161,278,264,1782,1547,969
rna-ELECO.r07.6AG0548320.1,3,0,4,126,59,14
rna-ELECO.r07.6AG0548360.1,0,12,0,0,0,0
MSTRG.33078.1,110,197,204,601,487,332
rna-ELECO.r07.6AG0548370.1,15,0,34,17,18,15
MSTRG.33079.1,70,105,179,348,294,188
MSTRG.33080.1,129,54,117,523,507,278
rna-ELECO.r07.6AG0548380.1,78,126,63,338,202,268
MSTRG.33081.2,0,0,0,267,184,103
MSTRG.33081.1,216,440,434,921,914,683
rna-ELECO.r07.6AG0548400.1,190,248,18,147,154,155
rna-ELECO.r07.6AG0548410.1,21,36,20,649,442,218
rna-ELECO.r07.6AG0548430.1,0,0,5,33,45,11
MSTRG.33083.1,46,93,38,271,270,189
rna-ELECO.r07.6AG0548340.1,0,0,0,0,0,0
MSTRG.33077.1,1671,259,493,255,323,1115
MSTRG.33077.2,7766,13316,11283,29106,22057,16587
MSTRG.33077.3,2542,509,1743,1231,1739,2932
MSTRG.33077.4,526,1698,1654,2556,2834,2190
MSTRG.33077.5,547,321,936,476,662,1108
rna-ELECO.r07.6AG0548440.1,989,1423,1832,1031,1207,651
rna-ELECO.r07.6AG0548450.1,9,94,46,31,32,28
rna-ELECO.r07.6AG0548460.1,3,11,4,242,172,15
rna-ELECO.r07.6AG0548510.1,31,43,52,347,306,169
rna-ELECO.r07.6AG0548520.1,174,339,237,818,788,559
rna-ELECO.r07.6AG0548540.1,16,29,18,25,26,16
MSTRG.33089.2,12,3,233,137,234,2
MSTRG.33089.1,9,115,419,177,325,429
MSTRG.33089.4,105,0,0,153,67,0
rna-ELECO.r07.6AG0548550.1,56,477,0,214,70,137
rna-ELECO.r07.6AG0548560.1,8,0,0,79,17,20
MSTRG.33090.1,0,70,44,159,122,64
rna-ELECO.r07.6AG0548590.1,87,47,0,137,133,98
rna-ELECO.r07.6AG0548610.1,218,419,438,2188,1724,1085
MSTRG.33095.1,38,27,21,195,150,75
MSTRG.33096.1,69,69,32,307,296,154
rna-ELECO.r07.6AG0548650.1,0,0,2,1,1,1
MSTRG.33097.1,143,384,213,1028,813,635
MSTRG.33101.1,405,657,683,765,554,570
rna-ELECO.r07.6AG0548720.1,205,131,99,74,291,82
rna-ELECO.r07.6AG0548730.1,143,190,232,595,557,426
MSTRG.33106.1,30,69,44,24,53,13
MSTRG.33104.1,0,113,0,122,257,126
MSTRG.33104.3,0,0,0,146,0,45
rna-ELECO.r07.6AG0548750.1,0,0,0,1,1,1
MSTRG.33104.4,0,0,0,23,38,89
MSTRG.33104.2,60,2,124,138,271,124
rna-ELECO.r07.6AG0548810.1,0,0,4,68,43,18
rna-ELECO.r07.6AG0548840.1,0,0,0,6,2,0
rna-ELECO.r07.6AG0548820.1,0,0,0,0,0,0
rna-ELECO.r07.6AG0548830.1,0,0,0,531,533,252
MSTRG.33109.1,32,82,106,236,114,94
MSTRG.33110.2,0,14,39,46,84,38
rna-ELECO.r07.6AG0548850.1,0,0,0,0,0,0
MSTRG.33110.1,71,50,11,142,118,40
rna-ELECO.r07.6AG0548860.1,13,18,3,10,13,7
rna-ELECO.r07.6AG0548880.1,113,124,86,1815,1524,1119
MSTRG.33107.1,1711,2080,2081,3888,3662,2698
rna-ELECO.r07.6AG0548890.1,0,435,0,1409,812,600
MSTRG.33113.1,15,289,252,414,529,145
MSTRG.33113.3,228,0,184,155,132,203
rna-ELECO.r07.6AG0548900.1,716,761,886,2318,2077,1192
rna-ELECO.r07.6AG0548920.1,8,0,0,75,55,15
MSTRG.33116.1,259,416,452,4871,4607,2916
MSTRG.33116.2,3,55,0,512,84,173
rna-ELECO.r07.6AG0548930.1,20,19,38,544,284,67
rna-ELECO.r07.6AG0548950.1,11,13,5,11,25,12
MSTRG.33117.3,0,0,12,93,128,170
MSTRG.33117.4,0,37,80,122,193,183
MSTRG.33117.1,363,644,535,927,1115,919
MSTRG.33117.2,0,14,7,370,151,148
MSTRG.33117.5,19,87,9,280,100,150
MSTRG.33117.6,149,15,25,131,105,58
MSTRG.33117.7,23,0,0,0,0,0
MSTRG.33117.8,12,14,48,102,18,45
rna-ELECO.r07.6AG0548940.1,59,63,125,880,847,271
MSTRG.33120.1,0,0,0,80,135,52
MSTRG.33119.2,142,0,301,366,158,194
MSTRG.33119.1,41,218,19,99,230,119
MSTRG.33119.3,25,0,19,92,187,99
MSTRG.33119.4,160,0,0,0,0,0
rna-ELECO.r07.6AG0548960.1,132,281,346,465,297,198
rna-ELECO.r07.6AG0549030.1,11,22,25,35,31,9
MSTRG.33121.2,0,126,2,1,75,27
rna-ELECO.r07.6AG0549020.1,0,13,34,29,311,159
MSTRG.33121.1,138,186,188,304,0,87
rna-ELECO.r07.6AG0549040.1,4,0,0,42,57,19
MSTRG.33125.1,106,0,74,8,47,27
MSTRG.33125.2,77,169,93,15,0,39
rna-ELECO.r07.6AG0549050.1,40,47,0,0,0,0
rna-ELECO.r07.6AG0549070.1,179,56,92,180,335,132
rna-ELECO.r07.6AG0549080.1,125,259,297,416,356,322
rna-ELECO.r07.6AG0549110.1,26,11,62,139,112,52
MSTRG.33129.2,0,55,33,116,65,84
rna-ELECO.r07.6AG0549120.1,34,0,12,14,16,3
rna-ELECO.r07.6AG0549170.1,14,0,3,13,11,5
rna-ELECO.r07.6AG0549160.1,46,66,84,200,235,142
MSTRG.33134.1,27,2,3,4,1,4
rna-ELECO.r07.6AG0549180.1,0,0,0,2,0,0
MSTRG.33133.1,297,355,319,511,501,506
rna-ELECO.r07.6AG0549220.1,181,269,226,1088,744,552
MSTRG.33136.1,58,75,38,257,259,116
MSTRG.33137.1,144,219,184,974,631,449
rna-ELECO.r07.6AG0549260.1,5,6,11,140,173,81
rna-ELECO.r07.6AG0549340.1,0,0,8,8,9,9
