gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.13536,15,54,19,22,49,30
MSTRG.13535,69,125,38,173,154,99
MSTRG.13537,83,92,123,975,1017,491
MSTRG.13533,119,163,174,640,546,388
MSTRG.13532,2038,1260,1765,832,1444,820
MSTRG.13539,0,21,0,9,12,8
MSTRG.13538,637,707,836,772,850,455
MSTRG.13540,360,59,44,43,183,64
MSTRG.13542,10,15,6,146,147,66
MSTRG.13544,6,16,2,181,188,144
MSTRG.13545,0,31,26,32,40,6
MSTRG.13546,2,19,2,227,264,52
MSTRG.13543,292,419,617,19,12,14
MSTRG.13548,4,13,3,15,17,16
MSTRG.13550,0,69,62,6,0,0
MSTRG.13541,4071,4484,5651,6677,5793,4437
MSTRG.13549,148,163,188,221,213,187
MSTRG.13551,87,31,50,512,542,274
MSTRG.13553,0,0,9,69,79,26
MSTRG.13552,175,295,243,563,507,351
MSTRG.13555,13,0,12,48,29,19
MSTRG.13554,3388,3464,4429,2592,2347,1990
MSTRG.13556,497,772,795,2038,1674,1246
MSTRG.13558,13,0,0,11,14,3
MSTRG.13557,332,420,450,1814,1548,938
MSTRG.13559,908,1173,1724,1200,1170,532
gene-QOZ80_2BG0205920,0,0,0,0,0,0
MSTRG.13560,82,94,155,392,308,143
MSTRG.13561,108,185,234,761,650,417
MSTRG.13562,173,232,218,1440,1111,750
MSTRG.13563,401,625,407,1139,1287,774
MSTRG.13564,299,486,363,6626,4866,2978
MSTRG.13567,47,50,72,581,552,496
MSTRG.13568,38,32,53,271,242,198
MSTRG.13565,1312,1867,1087,39677,35732,39954
MSTRG.13566,948,1090,1242,4026,3802,3472
MSTRG.13569,14,8,4,189,182,130
MSTRG.13570,38,22,27,223,220,129
MSTRG.13571,97,53,141,626,581,365
MSTRG.13573,12,17,24,175,79,28
MSTRG.13572,848,1150,1218,3880,2945,2054
MSTRG.13574,1208,1195,1350,925,764,592
MSTRG.13575,271,325,277,1018,752,556
MSTRG.13576,0,0,0,0,0,0
MSTRG.13577,19,46,153,364,245,166
gene-QOZ80_2BG0206120,3,12,0,58,58,31
MSTRG.13579,13,0,1,11,0,10
MSTRG.13580,6,0,9,12,0,5
MSTRG.13581,0,0,7,18,10,15
MSTRG.13582,20,23,33,188,214,113
MSTRG.13578,875,1093,1259,2500,2158,1799
MSTRG.13583,152,276,186,714,623,423
MSTRG.13584,38,0,7,25,35,34
MSTRG.13585,0,0,12,10,8,9
MSTRG.13586,5,3,7,14,10,13
MSTRG.13588,4,20,18,39,84,35
MSTRG.13590,9,0,0,144,157,101
MSTRG.13589,124,235,153,366,388,217
MSTRG.13592,183,112,165,532,526,431
MSTRG.13593,86,118,127,537,495,337
gene-QOZ80_2BG0206300,3,6,0,51,34,25
MSTRG.13594,32,52,25,360,324,154
MSTRG.13595,57,99,74,1200,711,417
MSTRG.13596,48,81,21,1109,1083,673
MSTRG.13597,317,349,345,2005,1553,1040
MSTRG.13598,2,8,6,13,15,4
MSTRG.13599,183,294,144,584,350,227
MSTRG.13600,818,1403,1063,3038,2869,2470
MSTRG.13601,117,189,102,424,332,251
MSTRG.13602,51,55,59,729,618,397
MSTRG.13603,496,418,435,2804,1837,1040
MSTRG.13604,431,667,696,1326,1196,810
MSTRG.13606,65,80,133,481,362,249
MSTRG.13607,7,16,37,206,155,119
MSTRG.13609,0,0,12,0,0,0
MSTRG.13608,4,0,0,29,18,8
MSTRG.13605,2449,3312,4047,1667,1635,979
MSTRG.13610,410,905,736,1963,1398,986
MSTRG.13611,955,694,627,1853,2056,2117
gene-QOZ80_2BG0206530,13,0,0,0,0,0
MSTRG.13612,1119,1084,1257,2275,2636,1742
MSTRG.13613,267,275,357,1039,794,442
MSTRG.13614,146,221,154,443,373,210
MSTRG.13615,65,178,105,14,17,57
MSTRG.13616,16,0,0,3,3,2
MSTRG.13617,69,101,156,311,268,156
gene-QOZ80_2BG0206570,0,0,0,4,7,13
MSTRG.13619,37,65,37,229,181,131
MSTRG.13618,68,178,127,625,498,247
MSTRG.13621,12,3,12,27,49,10
MSTRG.13623,4,12,17,696,606,303
MSTRG.13624,0,29,20,173,160,131
MSTRG.13622,281,440,510,2071,1473,880
MSTRG.13625,42,76,62,225,182,144
MSTRG.13629,0,10,8,403,257,91
MSTRG.13626,728,1045,1086,6596,4897,3324
MSTRG.13627,0,0,21,304,285,157
MSTRG.13631,11,4,0,108,80,55
MSTRG.13630,693,874,1052,895,626,336
MSTRG.13632,13,34,36,21,23,6
MSTRG.13633,54,120,77,188,176,110
MSTRG.13634,314,442,372,1551,1099,539
MSTRG.13635,37,23,28,35,40,22
MSTRG.13636,38,15,12,69,70,21
MSTRG.13637,54,73,73,162,195,124
MSTRG.13643,80,105,108,88,119,91
MSTRG.13638,0,18,0,20,9,9
MSTRG.13640,36,56,93,160,125,119
MSTRG.13641,565,639,521,4904,3250,1782
MSTRG.13639,866,1428,1433,1761,968,576
MSTRG.13642,2068,2710,2378,318,285,370
MSTRG.13644,1025,1924,1729,3910,3932,3031
gene-QOZ80_2BG0206960,5,0,0,0,7,0
MSTRG.13645,146,175,235,945,812,637
MSTRG.13646,376,546,441,847,720,488
MSTRG.13649,17,5,0,3,7,3
MSTRG.13648,245,370,347,1392,1067,781
MSTRG.13650,60,105,108,483,358,343
MSTRG.13651,156,202,202,276,381,162
MSTRG.13652,100,118,134,450,447,224
MSTRG.13655,2,11,0,0,0,8
MSTRG.13654,53,36,22,40,60,25
MSTRG.13653,68,173,89,134,115,77
MSTRG.13656,39,16,31,351,338,189
MSTRG.13657,506,707,955,3058,2583,1409
MSTRG.13658,174,161,114,434,375,190
MSTRG.13659,28,0,50,165,159,120
MSTRG.13661,108,104,101,265,221,131
MSTRG.13663,9,0,0,1,0,0
MSTRG.13662,305,501,566,1527,1370,730
MSTRG.13664,62,104,102,130,189,104
MSTRG.13665,10,0,0,0,0,0
MSTRG.13666,167,238,138,600,527,421
MSTRG.13668,681,953,1096,1178,1341,718
MSTRG.13676,0,0,0,3,0,4
MSTRG.13675,11,0,1,11,28,13
MSTRG.13672,0,37,0,6,1,4
MSTRG.13674,0,8,3,1,2,0
MSTRG.13671,247,173,193,1242,895,648
MSTRG.13673,321,387,531,2093,1998,1317
MSTRG.13677,11,14,8,102,113,85
MSTRG.13678,157,78,123,871,706,434
MSTRG.13679,178,278,355,245,238,199
MSTRG.13680,0,0,0,0,0,0
MSTRG.13681,248,345,393,945,737,601
MSTRG.13682,171,179,154,1016,767,592
MSTRG.13684,16,0,0,4,3,0
gene-QOZ80_3AG0207380,2,0,4,12,0,1
MSTRG.13683,46,13,55,108,80,90
MSTRG.13686,9,0,0,7,3,1
MSTRG.13685,67,204,108,321,296,298
gene-QOZ80_3AG0207400,3,11,10,10,6,2
MSTRG.13687,86,72,72,292,202,68
MSTRG.13688,36,23,29,324,300,160
MSTRG.13689,37,56,38,167,132,97
MSTRG.13690,0,5,0,0,0,0
MSTRG.13691,193,188,118,3710,3077,1854
MSTRG.13694,31,124,48,468,314,169
MSTRG.13693,541,964,933,327,259,305
MSTRG.13696,63,42,52,39,48,25
MSTRG.13695,246,339,349,662,556,337
MSTRG.13697,148,165,132,928,733,468
MSTRG.13698,17,0,0,9,8,1
MSTRG.13699,19,7,0,15,6,0
MSTRG.13700,3,0,9,11,6,5
MSTRG.13701,86,307,206,445,374,286
MSTRG.13702,409,413,533,2444,1964,1387
MSTRG.13703,30,131,58,653,309,67
MSTRG.13704,114,162,85,610,370,244
MSTRG.13705,3,0,1,1,0,0
MSTRG.13706,3,0,8,5,2,1
MSTRG.13708,406,352,497,411,369,244
MSTRG.13710,988,1339,925,2030,2911,2577
MSTRG.13712,11,19,73,399,343,182
MSTRG.13711,577,754,931,1982,1434,1004
MSTRG.13707,11012,12510,15981,2491,3374,3706
MSTRG.13713,41,71,74,742,684,471
MSTRG.13714,123,55,146,659,488,358
MSTRG.13716,0,13,10,118,84,27
MSTRG.13715,134,446,249,937,1003,730
MSTRG.13719,17,4,10,91,74,35
MSTRG.13718,1345,1256,1357,621,674,328
MSTRG.13720,494,639,567,2281,1859,1386
MSTRG.13721,131,215,102,400,295,249
MSTRG.13723,251,281,311,1186,854,672
MSTRG.13726,74,58,33,262,272,202
gene-QOZ80_3AG0207830,17,19,14,12,20,5
MSTRG.13727,294,356,365,2483,1919,1219
MSTRG.13729,9,79,60,634,557,391
MSTRG.13728,138,106,75,415,379,220
MSTRG.13730,81,102,85,337,240,170
MSTRG.13731,50,20,43,98,72,56
MSTRG.13732,22,8,13,21,24,10
MSTRG.13733,167,335,335,975,872,613
MSTRG.13734,282,303,301,483,384,364
MSTRG.13735,396,519,662,1815,1526,1052
MSTRG.13736,193,251,260,544,483,377
MSTRG.13738,12,45,16,51,32,22
MSTRG.13737,46,39,71,1479,1179,732
MSTRG.13739,72,48,70,148,135,78
MSTRG.13740,14,6,13,102,111,46
MSTRG.13741,12,12,7,28,47,11
MSTRG.13742,226,292,319,483,510,370
MSTRG.13743,93,227,144,275,227,213
MSTRG.13745,9,33,17,49,71,71
MSTRG.13746,2,2,2,0,0,1
MSTRG.13747,97,156,185,481,371,172
MSTRG.13748,889,1034,1131,1767,1494,1328
MSTRG.13749,115,123,106,240,185,129
MSTRG.13750,13,4,21,1406,894,624
MSTRG.13752,97,173,111,205,203,119
MSTRG.13754,75,54,60,880,730,327
MSTRG.13751,6266,4072,6042,2714,3785,1774
MSTRG.13755,418,616,379,2020,1548,1073
MSTRG.13756,482,379,549,546,621,333
MSTRG.13757,84,89,84,1258,1139,840
MSTRG.13760,11,1,0,506,381,123
MSTRG.13759,128,157,215,1582,1523,1019
MSTRG.13761,63,32,83,98,133,44
MSTRG.13762,64,120,115,269,243,181
MSTRG.13766,0,13,0,0,0,0
MSTRG.13765,4,6,15,41,31,29
MSTRG.13763,489,341,513,1756,1432,907
MSTRG.13764,3178,4415,4850,617,477,378
MSTRG.13767,91,40,84,170,141,97
MSTRG.13768,27,35,9,218,256,113
MSTRG.13770,53,27,15,722,443,135
MSTRG.13771,49,32,86,630,495,294
MSTRG.13773,17,52,2,157,141,90
MSTRG.13772,155,287,241,572,491,364
MSTRG.13775,29,32,125,131,142,93
gene-QOZ80_3AG0208420,10,0,0,10,2,7
MSTRG.13776,155,346,203,120,105,57
MSTRG.13777,216,325,355,1428,996,581
gene-QOZ80_3AG0208500,0,0,8,7,3,5
MSTRG.13778,509,893,787,1257,984,738
MSTRG.13780,27,0,7,126,93,71
MSTRG.13781,32,46,42,254,155,98
MSTRG.13779,543,461,441,4880,3719,2720
MSTRG.13782,1788,2354,2746,965,1094,747
MSTRG.13784,312,368,342,2827,1977,1198
MSTRG.13785,288,634,451,1728,1309,932
MSTRG.13786,219,347,476,1508,1293,891
MSTRG.13787,19,70,90,627,485,299
MSTRG.13788,9,5,0,3,0,0
MSTRG.13789,106,206,141,924,553,416
MSTRG.13790,27,77,79,210,204,112
MSTRG.13791,110,196,177,606,798,452
MSTRG.13792,1574,923,793,64,281,606
MSTRG.13794,57,42,69,564,372,233
MSTRG.13793,70,92,27,156,135,76
MSTRG.13795,372,453,453,1292,970,967
MSTRG.13796,171,334,260,2369,1999,1344
MSTRG.13797,341,649,465,693,688,340
MSTRG.13798,324,323,327,7363,5998,3077
MSTRG.13800,36,9,26,66,88,32
MSTRG.13801,12,7,23,308,314,196
MSTRG.13799,954,1089,1361,952,846,630
MSTRG.13803,43,156,86,965,958,640
MSTRG.13802,727,827,1156,894,929,624
MSTRG.13804,0,0,38,542,441,264
MSTRG.13806,7,0,38,72,51,50
MSTRG.13807,16,54,8,76,76,47
MSTRG.13805,416,372,420,224,262,109
MSTRG.13809,9,0,0,8,9,5
MSTRG.13810,70,82,89,456,404,272
MSTRG.13812,495,309,306,814,1338,714
MSTRG.13815,15,11,21,11,17,9
MSTRG.13814,211,219,280,228,219,117
MSTRG.13816,53,4,18,5,10,4
MSTRG.13817,308,617,684,1823,1458,1043
MSTRG.13818,365,376,534,715,559,398
gene-QOZ80_3AG0209090,42,10,53,61,34,15
MSTRG.13819,227,363,268,712,632,355
MSTRG.13821,94,74,134,379,291,244
MSTRG.13820,484,799,824,105,177,289
MSTRG.13822,23,67,102,194,175,111
MSTRG.13823,562,631,727,811,780,664
MSTRG.13824,539,770,771,3227,2149,1301
MSTRG.13825,4320,5574,5566,2563,2677,2330
MSTRG.13827,0,0,12,0,6,16
MSTRG.13826,206,242,381,1425,1147,765
MSTRG.13828,58,166,109,343,284,179
MSTRG.13829,37,89,61,33,36,8
gene-QOZ80_3AG0209260,4,16,21,14,10,0
MSTRG.13830,278,483,362,3267,2504,1771
MSTRG.13831,34,36,20,0,0,0
MSTRG.13832,780,1265,1318,697,518,369
MSTRG.13833,269,409,511,839,727,668
MSTRG.13834,78,97,126,872,626,427
MSTRG.13835,61,70,85,710,658,496
MSTRG.13836,201,111,231,1723,1324,872
MSTRG.13837,91,155,178,824,618,399
MSTRG.13838,546,850,771,1758,1684,1158
MSTRG.13839,72,37,15,341,417,129
MSTRG.13840,73,166,159,892,655,328
MSTRG.13841,33,87,52,157,187,99
MSTRG.13842,73,82,80,53,72,40
MSTRG.13843,113,23,7,15,11,2
MSTRG.13844,13,89,53,124,123,75
MSTRG.13846,20,49,11,166,150,115
MSTRG.13847,98,145,309,208,191,187
MSTRG.13850,0,0,38,561,441,240
MSTRG.13851,13,28,46,36,35,22
MSTRG.13852,11,0,9,4,2,1
MSTRG.13853,70,27,19,474,546,242
MSTRG.13854,96,76,98,270,240,181
MSTRG.13855,40,72,55,56,61,51
MSTRG.13856,27,33,18,449,371,186
MSTRG.13858,11,7,5,21,18,20
MSTRG.13859,47,103,105,525,402,204
MSTRG.13861,18,8,26,51,43,21
MSTRG.13860,309,353,548,323,205,106
MSTRG.13862,31,72,34,529,437,272
MSTRG.13863,33,19,96,76,92,54
MSTRG.13864,15,0,0,81,51,32
MSTRG.13866,60,55,42,12,27,24
MSTRG.13865,154,100,113,1054,590,364
MSTRG.13867,424,569,526,1630,1240,1008
MSTRG.13870,20,0,16,8,15,7
MSTRG.13871,11,18,34,390,474,293
MSTRG.13869,898,1031,1148,3993,2768,2183
MSTRG.13872,50,20,64,97,129,100
MSTRG.13875,24,0,0,0,0,0
MSTRG.13873,121,269,284,243,166,81
MSTRG.13876,48,0,32,0,0,0
MSTRG.13879,19,9,3,7,11,3
MSTRG.13877,444,548,757,470,458,139
MSTRG.13880,1098,1674,2033,10142,9290,6594
MSTRG.13885,14,0,15,133,143,102
MSTRG.13881,88,294,256,600,494,435
MSTRG.13882,253,278,291,306,308,208
MSTRG.13887,6,94,14,151,179,116
MSTRG.13888,5,0,10,26,14,49
MSTRG.13889,707,777,666,2837,2124,1751
MSTRG.13891,15,55,73,224,149,131
MSTRG.13890,22,28,37,39,11,11
MSTRG.13893,620,432,691,129,138,72
MSTRG.13894,85,49,42,443,240,184
MSTRG.13896,9,64,11,73,57,20
MSTRG.13895,221,277,301,1782,1661,1116
MSTRG.13898,116,171,314,415,438,184
MSTRG.13897,195,205,299,1379,1075,804
MSTRG.13899,14,30,6,352,325,153
MSTRG.13900,23,19,29,207,183,86
MSTRG.13901,14,3,2,0,3,1
MSTRG.13902,66,94,98,580,508,346
MSTRG.13903,156,137,208,301,298,224
MSTRG.13904,74,88,136,1331,1349,901
MSTRG.13907,17,0,0,2,4,5
MSTRG.13906,59,17,14,10,31,15
MSTRG.13908,312,333,393,593,535,407
MSTRG.13909,50,113,53,392,384,181
MSTRG.13910,93,137,82,47,45,31
MSTRG.13911,329,345,428,1041,2156,944
MSTRG.13913,10,0,2,7,11,2
MSTRG.13912,1077,1697,1931,1158,1196,945
MSTRG.13914,95,162,181,681,563,259
MSTRG.13916,6,3,3,256,299,47
MSTRG.13915,166,274,287,1309,1022,601
MSTRG.13917,0,0,14,219,187,122
MSTRG.13918,789,1169,1173,1718,1405,986
MSTRG.13919,23,33,5,175,157,89
MSTRG.13920,51,73,119,566,404,286
MSTRG.13921,102,112,146,612,482,365
MSTRG.13922,39,21,63,678,521,272
MSTRG.13923,47,32,34,70,52,78
MSTRG.13925,81,174,54,275,223,115
MSTRG.13926,17,8,1,12,17,3
MSTRG.13927,52,0,22,38,26,13
MSTRG.13928,12,13,27,54,55,48
MSTRG.13929,126,306,157,1250,981,677
MSTRG.13930,39,95,168,474,387,236
MSTRG.13932,30,4,3,2713,2658,593
MSTRG.13934,4,0,0,123,74,6
MSTRG.13931,1239,1545,1385,3460,2922,2098
gene-QOZ80_3AG0210540,10,0,7,4,2,1
MSTRG.13935,116,229,240,1305,957,561
MSTRG.13937,68,132,165,329,260,187
MSTRG.13936,219,388,326,1822,1323,878
MSTRG.13938,96,66,161,109,142,81
MSTRG.13939,2272,3342,3386,2278,2803,1089
MSTRG.13940,133,130,156,918,864,527
MSTRG.13941,78,61,45,831,713,475
MSTRG.13942,58,119,75,93,73,50
MSTRG.13943,78,129,148,1219,958,544
MSTRG.13945,0,14,0,14,17,9
MSTRG.13944,3,4,18,111,96,58
MSTRG.13946,72,164,120,1960,1954,1429
MSTRG.13947,60,111,86,1675,877,392
MSTRG.13948,54,126,85,246,231,142
MSTRG.13949,0,67,98,352,263,141
MSTRG.13950,72,14,56,479,518,270
MSTRG.13952,65,65,45,6,6,2
MSTRG.13954,0,0,0,337,367,193
MSTRG.13953,38,31,18,488,356,32
MSTRG.13955,50,57,117,398,412,268
MSTRG.13956,404,412,364,2487,1964,1323
MSTRG.13957,224,507,364,842,628,495
MSTRG.13958,77,36,56,346,346,171
MSTRG.13959,51,91,109,502,404,264
MSTRG.13960,1129,1411,1467,1256,1424,587
MSTRG.13961,863,1104,1369,4166,3339,2274
MSTRG.13962,54,83,43,4385,3243,355
MSTRG.13963,31,11,61,200,159,123
MSTRG.13964,2,16,0,65,55,19
MSTRG.13965,96,0,48,385,317,199
MSTRG.13966,223,209,173,1395,836,511
MSTRG.13968,0,0,20,586,553,271
MSTRG.13967,481,1136,1040,2007,1690,1312
MSTRG.13970,57,36,22,183,215,120
MSTRG.13971,39,71,60,135,140,98
MSTRG.13969,1393,1611,1718,5057,4205,2509
gene-QOZ80_3AG0211050,2,0,0,0,0,0
MSTRG.13972,25,69,20,361,270,138
gene-QOZ80_3AG0211070,5,0,0,7,4,0
MSTRG.13973,45,97,77,416,327,234
MSTRG.13974,86,279,341,76,103,71
MSTRG.13975,2385,4629,5569,1930,1947,1264
MSTRG.13976,39,116,83,587,365,227
MSTRG.13977,205,240,196,821,765,321
MSTRG.13978,277,314,377,2402,2099,1586
MSTRG.13983,4,8,3,0,0,0
MSTRG.13984,0,9,26,63,35,39
MSTRG.13981,231,265,429,1092,866,554
MSTRG.13982,0,0,0,0,0,0
MSTRG.13985,9,35,29,101,96,54
MSTRG.13988,551,1170,888,1545,1207,708
MSTRG.13987,6,0,4,3,14,0
MSTRG.13989,126,137,102,156,103,62
MSTRG.13990,47,70,29,399,380,225
MSTRG.13991,52,46,96,319,276,172
MSTRG.13992,110,81,69,147,108,55
MSTRG.13995,45,44,81,310,211,135
MSTRG.13993,590,739,998,2017,1558,968
MSTRG.13996,1606,906,796,136118,129996,55840
MSTRG.13997,228,356,276,1308,1079,804
MSTRG.13998,72,77,152,760,559,292
MSTRG.13999,1745,2774,2326,576,812,1355
MSTRG.14001,1400,685,536,1919,2907,1380
MSTRG.14002,1668,1909,1948,2434,2142,1581
MSTRG.14003,514,441,575,213,189,244
MSTRG.14004,140,253,176,942,1189,611
MSTRG.14005,12,0,0,39,51,29
MSTRG.14007,39,70,103,225,230,113
MSTRG.14008,132,185,154,1442,1180,614
MSTRG.14009,32,0,46,180,219,93
MSTRG.14010,85,86,118,68,44,25
MSTRG.14012,30,83,46,156,150,87
MSTRG.14011,245,197,361,1078,927,507
MSTRG.14014,8,0,0,0,0,0
MSTRG.14013,197,244,236,685,665,412
MSTRG.14015,62,152,120,104,81,77
MSTRG.14016,130,126,151,542,483,385
MSTRG.14017,100,285,194,802,621,486
MSTRG.14020,9,3,2,0,2,2
MSTRG.14018,31,0,19,239,237,164
MSTRG.14019,123,88,116,11,40,21
MSTRG.14006,31321,26159,28073,11130,15088,9691
MSTRG.14022,118,105,72,480,364,183
MSTRG.14023,29,115,93,292,227,115
MSTRG.14021,1671,1556,2062,568,575,476
MSTRG.14026,83,42,15,80,91,21
MSTRG.14024,347,553,647,770,671,369
MSTRG.14025,1072,1329,1035,5029,3232,1843
MSTRG.14029,0,14,17,19,15,6
MSTRG.14027,319,276,280,1429,984,666
MSTRG.14028,3,8,28,33,12,6
MSTRG.14030,6,0,0,163,146,91
MSTRG.14031,43,72,81,322,268,115
MSTRG.14036,7,16,5,0,0,1
MSTRG.14032,345,637,712,1233,1054,672
MSTRG.14033,9,43,10,1,0,0
MSTRG.14034,1,2,1,0,0,0
MSTRG.14035,3,16,0,0,0,0
MSTRG.14038,64,130,59,314,316,365
MSTRG.14039,31,30,58,693,612,368
MSTRG.14040,9,0,0,61,38,25
MSTRG.14041,209,281,272,1877,1633,1253
MSTRG.14042,182,141,265,1314,1045,657
MSTRG.14043,89,37,65,145,144,103
MSTRG.14044,1,1,14,10,13,14
MSTRG.14045,6,3,5,2,11,2
MSTRG.14046,4,8,0,51,38,5
MSTRG.14048,27,49,95,300,279,179
MSTRG.14047,68,57,124,1335,1052,662
MSTRG.14050,2,27,23,465,371,343
MSTRG.14049,563,553,693,3125,2264,1695
MSTRG.14052,15,0,0,94,59,31
MSTRG.14051,350,342,396,872,889,475
MSTRG.14054,61,221,264,939,675,509
MSTRG.14055,375,221,183,837,821,540
MSTRG.14059,5,32,47,72,64,38
MSTRG.14056,143,266,386,1429,1039,450
MSTRG.14057,0,0,0,4,5,3
MSTRG.14058,0,0,0,0,0,0
MSTRG.14060,88,89,100,525,464,323
MSTRG.14061,80,112,93,149,127,127
MSTRG.14062,95,124,151,114,98,48
MSTRG.14063,227,207,123,1215,1447,554
MSTRG.14064,203,268,248,1392,1375,765
gene-QOZ80_3AG0212330,2,0,0,0,0,0
MSTRG.14066,0,0,0,7,0,0
MSTRG.14065,68,84,94,157,200,138
MSTRG.14067,56,50,25,303,200,117
MSTRG.14068,17,2,0,26,18,3
MSTRG.14069,13,0,51,0,5,0
MSTRG.14070,11,3,11,65,49,28
gene-QOZ80_3AG0212380,16,1,3,7,16,8
MSTRG.14072,2,24,0,67,62,48
MSTRG.14074,152,187,208,507,535,307
MSTRG.14076,6,3,0,6,5,13
MSTRG.14075,201,105,371,443,487,298
MSTRG.14077,184,360,297,1390,1312,878
MSTRG.14080,192,169,130,849,729,488
MSTRG.14081,95,65,107,716,815,305
MSTRG.14079,577,1079,909,3175,2506,1503
MSTRG.14083,378,581,674,1145,1050,480
MSTRG.14084,119,203,140,816,622,373
MSTRG.14085,220,204,208,303,237,158
MSTRG.14087,14,24,0,443,407,294
MSTRG.14088,5,0,0,3,0,0
MSTRG.14090,11,0,20,183,160,118
MSTRG.14086,276,325,250,235,223,177
MSTRG.14091,225,175,247,1142,630,372
MSTRG.14092,104,236,226,470,426,341
gene-QOZ80_3AG0212630,6,0,0,19,13,8
MSTRG.14093,49,20,6,34,36,12
MSTRG.14094,8,77,3,22,60,27
MSTRG.14095,298,444,537,1062,750,494
MSTRG.14096,186,172,177,371,362,211
MSTRG.14097,102,66,87,963,590,258
MSTRG.14098,185,248,241,1506,1075,677
MSTRG.14099,71,79,50,222,207,129
MSTRG.14101,11,0,0,3,1,1
MSTRG.14100,167,172,189,1085,807,491
MSTRG.14102,10,7,7,132,116,58
MSTRG.14103,78,118,58,145,166,98
MSTRG.14104,224,330,372,1583,1130,853
MSTRG.14105,77,75,89,1017,769,570
gene-QOZ80_3AG0212860,6,4,7,0,0,6
MSTRG.14110,15,2,0,10,17,4
MSTRG.14106,110,121,192,604,539,323
MSTRG.14107,3,0,0,6,21,1
MSTRG.14111,22,50,40,1615,1351,991
MSTRG.14112,34,117,95,1167,931,586
MSTRG.14114,8,0,0,16,25,21
MSTRG.14115,130,109,223,1167,829,551
MSTRG.14116,0,0,0,42,62,45
MSTRG.14117,0,0,0,8,1,4
MSTRG.14118,1718,1866,2310,6994,6610,4073
MSTRG.14119,275,680,787,2770,2823,1502
MSTRG.14121,0,0,0,373,350,285
MSTRG.14120,335,361,656,1235,897,636
MSTRG.14122,0,20,2,93,43,4
MSTRG.14126,6,13,7,15,19,30
MSTRG.14123,0,0,0,0,0,3
MSTRG.14124,126,188,186,933,737,527
MSTRG.14125,12,0,26,29,13,9
MSTRG.14129,57,92,21,51,41,29
MSTRG.14127,60,64,71,37,31,24
MSTRG.14128,0,0,0,0,3,0
gene-QOZ80_3AG0213210,6,3,0,0,1,0
gene-QOZ80_3AG0213220,0,0,0,0,0,0
MSTRG.14130,408,777,504,495,582,510
MSTRG.14131,150,169,157,197,269,134
MSTRG.14133,0,1,0,1,0,0
MSTRG.14132,1111,1362,1240,1757,1407,1041
MSTRG.14134,192,271,287,276,298,240
MSTRG.14137,134,113,172,575,512,239
MSTRG.14135,2419,3295,2993,5846,4243,2634
MSTRG.14138,58,46,21,322,330,22
MSTRG.14139,144,224,197,1873,1467,944
MSTRG.14141,54,54,50,578,532,248
MSTRG.14140,433,698,780,2572,1978,1355
MSTRG.14142,66,46,94,370,336,211
MSTRG.14145,5,17,24,36,32,20
MSTRG.14146,3,37,20,104,107,57
MSTRG.14144,93,94,83,31,99,80
MSTRG.14148,118,164,218,639,453,308
MSTRG.14149,137,309,417,1444,1490,363
MSTRG.14150,49,21,43,45,94,41
MSTRG.14151,63,99,45,148,164,77
MSTRG.14152,26,91,49,385,317,212
MSTRG.14147,4678,4172,4154,2762,3091,2228
MSTRG.14153,281,321,514,813,562,461
MSTRG.14154,416,253,198,57,130,88
MSTRG.14155,150,88,151,729,581,424
MSTRG.14156,10,10,38,272,200,110
MSTRG.14157,384,790,467,1251,761,640
MSTRG.14158,131,175,289,364,388,278
MSTRG.14161,22,0,29,21,21,18
MSTRG.14159,769,1203,1397,1252,1259,794
MSTRG.14162,839,825,1031,572,653,534
MSTRG.14163,82,127,146,702,479,375
MSTRG.14164,1630,2215,2437,108,206,192
MSTRG.14166,5,16,0,0,0,2
MSTRG.14165,113,125,98,0,0,0
MSTRG.14168,15,28,6,9,16,7
MSTRG.14170,13,12,57,50,52,39
MSTRG.14169,996,699,796,694,1198,1016
MSTRG.14171,176,101,156,1464,1323,744
gene-QOZ80_3AG0213710,8,0,0,173,90,108
MSTRG.14172,1373,1495,1875,510,681,588
MSTRG.14173,255,342,671,229,339,207
MSTRG.14174,188,187,174,1597,1348,916
MSTRG.14176,46,5,35,568,555,354
MSTRG.14177,827,1038,1055,198,133,192
MSTRG.14178,483,648,759,446,525,482
MSTRG.14179,84,145,79,723,656,438
MSTRG.14180,2705,2687,3137,1947,1534,1105
MSTRG.14182,197,281,264,502,369,304
MSTRG.14185,0,18,9,2,1,0
MSTRG.14184,38,36,73,77,108,94
MSTRG.14183,61,78,31,799,572,318
MSTRG.14187,18,27,15,13,4,3
MSTRG.14188,19,81,58,45,21,12
gene-QOZ80_3AG0213890,5,12,0,4,3,3
MSTRG.14189,8,25,14,171,162,78
MSTRG.14181,36822,41251,36434,16960,21542,17464
gene-QOZ80_3AG0214020,4,0,0,27,22,22
MSTRG.14192,120,134,185,455,393,264
MSTRG.14190,871,578,608,101,342,174
MSTRG.14191,3604,4015,4639,5631,4761,3859
MSTRG.14193,541,785,882,2221,1802,1396
MSTRG.14195,15,32,14,1652,1073,696
MSTRG.14194,48,83,72,302,306,238
MSTRG.14196,28,54,47,354,298,181
MSTRG.14197,0,0,0,319,260,148
MSTRG.14198,109,222,171,592,513,388
MSTRG.14199,274,278,362,160,252,277
MSTRG.14200,620,749,917,469,455,239
