transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.5427.1	75.1241507623478	3.95698573037407	1.00683145718625	8.48974160251827e-05	0.00103711040753829	3.40361328754144	1.1285767749321	TRUE	5621
MSTRG.41294.1	58.5357433233004	6.38909064673109	1.62566692358492	8.48981436730867e-05	0.00103711040753829	5.17201729524629	2.05417057043771	TRUE	5622
MSTRG.30722.2	98.1163992466258	7.6375524490912	1.94350839488333	8.50250676198989e-05	0.0010381843230436	3.63362831437859	5.68628692852392	TRUE	5625
MSTRG.26934.2	35.5645382804899	7.75188162698093	1.97312328109422	8.53933132797806e-05	0.00104186213704544	7.85573887995139	3.41824378610902	TRUE	5629
MSTRG.21041.1	76.8483560572666	3.35089457892004	0.85296685461458	8.54713971041394e-05	0.00104262959330694	2.94133389790105	0.91135097909811	TRUE	5630
MSTRG.21588.5	134.231301714513	3.40325582190349	0.866574510378799	8.59222137956443e-05	0.00104682735480881	2.96023375251816	0.955596794410188	TRUE	5637
MSTRG.9421.2	31.4919643395752	7.80056908451476	1.98743729969764	8.67519146253551e-05	0.00105487747745045	7.76425620444376	3.35013727101262	TRUE	5648
MSTRG.14474.3	33.1099119163532	7.7421898409955	1.97346188732825	8.73981763319902e-05	0.00106160805697354	7.74119214607203	3.35677681607445	TRUE	5654
MSTRG.31460.2	291.551430025207	8.93419156606601	2.27759099773685	8.75804548533925e-05	0.0010631813083399	0.496702102298043	1.14991033565243	TRUE	5657
MSTRG.550.3	112.928950847618	8.61908743004617	2.19781118285618	8.79378301998719e-05	0.00106599565073605	9.24445205610795	4.04557534295359	TRUE	5665
MSTRG.254.2	74.8645280127468	7.31627256002853	1.86653296889206	8.86546726706388e-05	0.00107288556998663	4.84863474389069	3.14825330591398	TRUE	5675
MSTRG.38068.4	75.7239321649957	7.06640128365789	1.80323645541382	8.90158425300622e-05	0.00107668721966883	5.0103931607868	2.78725019003257	TRUE	5678
MSTRG.1466.3	197.305272295188	8.5658952211692	2.18592932416366	8.90457536069106e-05	0.00107685935309305	0.638066719438629	1.26077825548507	TRUE	5679
MSTRG.10759.2	28.9385314158372	6.78158877407961	1.73063639944212	8.90825020130247e-05	0.00107711409740326	6.000587523364	2.06189365233059	TRUE	5680
MSTRG.21646.4	30.6071381552171	7.81604020660828	1.99499477698728	8.935157201221e-05	0.00107979716041783	7.74375375512218	3.33020518794776	TRUE	5683
MSTRG.39218.1	236.970278064924	8.30795475716094	2.12230236815452	9.05559871963584e-05	0.0010916526601953	0.773087839588224	1.40479410947404	TRUE	5698
MSTRG.45732.1	166.354357159564	5.55924996412106	1.42017321804096	9.0596522135113e-05	0.0010916526601953	4.26614722806662	1.99370157720657	TRUE	5700
MSTRG.24533.3	30.6727809340194	7.80575573533279	1.99416812402989	9.06699713006089e-05	0.00109227017873763	7.73349091712801	3.32897002064361	TRUE	5701
MSTRG.44736.1	310.39518236589	2.61292774796808	0.668365560295313	9.25145158834879e-05	0.0011096683271929	2.33263643759553	0.694466630973745	TRUE	5726
MSTRG.1291.8	66.1915984240847	7.25745289899529	1.85644771333052	9.25553164478737e-05	0.00110980248920489	4.99628881801188	2.96303861931084	TRUE	5727
MSTRG.42516.5	34.6178088420736	7.69347329846265	1.96804836333668	9.26064364223841e-05	0.00110991166193773	7.76586234766755	3.44573474022988	TRUE	5731
MSTRG.34954.1	33.6635815252807	7.71462949637361	1.97419127887325	9.31628434677242e-05	0.00111576972018438	7.75604502495097	3.38823390800177	TRUE	5735
MSTRG.45278.4	39.3589314724747	7.76304456664723	1.98667652637203	9.32354488904104e-05	0.00111632220343368	8.00445853174799	3.50416203236816	TRUE	5736
MSTRG.24586.8	1371.85221856186	12.2938429947989	3.14645801991811	9.33715910332937e-05	0.00111767913228836	0.281331071218054	1.075254276853	TRUE	5738
MSTRG.12018.1	224.978735439087	8.79831358594802	2.25282122990876	9.40445215993824e-05	0.00112354150706939	0.524963215250906	1.16886393862342	TRUE	5748
MSTRG.45436.2	33.7848426584457	7.71309537279453	1.97532277336271	9.4331968577367e-05	0.00112611349521231	7.77231930369327	3.42290561654037	TRUE	5753
MSTRG.34808.3	32.7447710791346	6.43484749105548	1.64852005521529	9.48473473668614e-05	0.00113043174702254	5.52592498541995	1.91436782911802	TRUE	5762
MSTRG.34053.1	94.6349021192849	5.17388660091589	1.32558859969405	9.49738496294813e-05	0.00113161242971088	4.20612471062772	1.64186103164059	TRUE	5764
MSTRG.41998.2	32.497513250886	7.7217404091461	1.97921284089717	9.56300964854812e-05	0.00113785235038633	7.70092888196203	3.36013207729136	TRUE	5772
MSTRG.41264.1	102.089783545353	7.86905552900688	2.01752748024299	9.60552538231719e-05	0.00114172425096362	1.20163909903004	2.20853751230608	TRUE	5778
MSTRG.37504.6	142.835799032305	2.59747796065019	0.666337888406336	9.6934622447364e-05	0.00115078236826967	2.3225538650993	0.688444866228072	TRUE	5785
MSTRG.8452.2	197.363140419196	3.65099113223844	0.936787436672202	9.72498993266121e-05	0.00115312993542007	3.11269658939383	1.08038694404199	TRUE	5792
MSTRG.11649.1	95.799572074636	5.34933489690599	1.37261580938136	9.73181116578483e-05	0.0011535404336275	4.2209558385284	1.8180279644764	TRUE	5794
MSTRG.11827.2	30.242633227951	7.78830610879127	1.99963165091979	9.82512517143095e-05	0.00116259467009568	7.70914571271894	3.34472767137742	TRUE	5804
MSTRG.20459.7	380.015870782021	8.74400037222242	2.24519527662203	9.83856975159791e-05	0.00116378452187434	0.488638725270566	1.14376760850245	TRUE	5805
MSTRG.3962.2	369.698821034524	8.2736830688506	2.12462693292517	9.85308243992559e-05	0.0011650998550434	0.701584541987046	1.32251596440449	TRUE	5808
MSTRG.470.1	128.002982099354	2.78158589199874	0.714941789000706	9.99774230246847e-05	0.00117794638162451	2.46855203532894	0.747355398250789	TRUE	5829
MSTRG.40650.1	185.069305958507	2.58929431452125	0.665976514957849	0.000101087615146123	0.00118898702397764	2.31017273930539	0.690519722218797	TRUE	5839
MSTRG.20312.2	31.7870738792226	7.73518264175759	1.98988262684575	0.000101383928060932	0.00119138568659328	7.7079454878239	3.37149889974619	TRUE	5843
MSTRG.32381.3	173.81584361217	2.86999033963153	0.738598623731568	0.000102025401936427	0.00119694235636999	2.53619709197834	0.782661098663662	TRUE	5854
MSTRG.8271.1	32.1867661647649	7.71325969867884	1.98579489432703	0.000102659889392357	0.001203769145243	7.70919760897844	3.40462394182182	TRUE	5857
MSTRG.26673.1	61.5660169296097	6.22462820370277	1.6032729461045	0.00010340897766763	0.00121110534929356	5.16174222099676	2.08979067626484	TRUE	5863
MSTRG.3236.2	36.3426530235986	7.68896603256027	1.98121361873267	0.000104054623573798	0.00121762880180632	7.83277496040712	3.47872840758802	TRUE	5869
MSTRG.14265.2	30.10913998981	7.76003668979293	2.00184690034907	0.000105996521649026	0.00123675682994065	7.68093173423658	3.35910383987694	TRUE	5886
MSTRG.28948.1	159.935813244276	3.35719018811034	0.866193309804822	0.000106275879582526	0.00123960850169306	2.90789088681714	0.956324366100831	TRUE	5888
MSTRG.11226.3	171.998997097726	8.09969922923441	2.09038226213315	0.000106736197851581	0.00124434367612474	0.772743133939522	1.40312859003352	TRUE	5891
MSTRG.31455.4	30.3924583472031	7.74745117556925	1.99949519855448	0.000106754571742078	0.00124434665276687	7.67831786344582	3.36775378044971	TRUE	5892
MSTRG.25707.1	104.908742448526	7.18142795182318	1.85381865426803	0.000107126386438412	0.00124760393891103	4.41136249610138	3.5412782631436	TRUE	5897
MSTRG.31254.1	44.0828963725083	6.58497253013224	1.70015043832507	0.000107428614381751	0.00125050548788303	5.36154591462402	2.16076528169903	TRUE	5900
MSTRG.15372.12	563.29572885232	8.86717252824294	2.28968120561433	0.000107650926288562	0.00125203222957593	0.409736020560841	1.1005194294348	TRUE	5903
MSTRG.39037.2	168.002300277272	8.3083355633439	2.14567731493815	0.000107889604534328	0.00125395875109301	0.709528702598885	1.33136097639068	TRUE	5909
MSTRG.11257.1	814.973115250135	2.5248752326625	0.652802209754456	0.000109844546965473	0.00127130161720504	2.24617555254205	0.681327328065982	TRUE	5933
MSTRG.7032.4	188.619512694932	6.21286746126301	1.60661617320906	0.000110159177015612	0.00127429879721715	3.26277865438124	4.28284244484583	TRUE	5936
MSTRG.41495.2	89.2825191699608	2.90370733399513	0.751371646564048	0.000111297809424905	0.00128573775537151	2.56734488831997	0.786485397278927	TRUE	5945
MSTRG.29262.1	262.967645229868	2.47496589789367	0.640674509404412	0.000111974182624779	0.00129152518576603	2.21472951354276	0.661759741792589	TRUE	5954
MSTRG.45124.1	30.8323212987492	7.71898337668887	1.99814524649933	0.00011196897305978	0.00129152518576603	7.65718850093256	3.36827759753004	TRUE	5955
MSTRG.4300.1	43.6519733755463	6.61183757398731	1.71209003938595	0.000112530939002911	0.00129649384815331	5.29584573169151	2.14597896248189	TRUE	5961
MSTRG.3127.3	33.2907997719214	7.70800126570589	1.99693816663719	0.000113428871192732	0.0013042136306336	7.75811580638399	3.44744547151471	TRUE	5971
MSTRG.40621.1	384.26300145366	2.52069805299879	0.653041993159227	0.000113418321991035	0.0013042136306336	2.2476429145259	0.678981671345592	TRUE	5972
MSTRG.26306.1	50.3769412979686	4.85419890890334	1.25774258802138	0.000113640923540043	0.00130621445136118	4.08486638375044	1.42511975483752	TRUE	5975
MSTRG.34109.6	32.1648712423093	7.67728468142101	1.9894005105514	0.000113807900301492	0.00130791482210607	7.6779047681434	3.41660538247918	TRUE	5976
MSTRG.44634.1	87.2289183499424	5.03953051389758	1.30638391711422	0.000114497263709036	0.00131361899992606	4.10810418809039	1.60048452968698	TRUE	5987
MSTRG.10159.2	90.6924419722711	7.27803231995914	1.88682721100425	0.000114652949257834	0.0013145467861652	4.13220787784825	4.03571828538563	TRUE	5990
MSTRG.18738.2	29.2361866507766	7.74470155837006	2.01103826530426	0.000117590355851706	0.00134128391615736	7.6344072845457	3.35559531262328	TRUE	6020
MSTRG.39779.1	121.941012340779	5.76397991727663	1.49728552517692	0.000118301339708555	0.00134778069504394	4.16033002882429	2.33028631089745	TRUE	6029
MSTRG.41746.1	29.421639389867	7.73166240847692	2.0090326470793	0.000118867378370083	0.00135270485695121	7.62729774127072	3.36134040448482	TRUE	6035
MSTRG.14079.8	324.239204416073	2.97443644296024	0.772906594037192	0.000118902668378313	0.00135288228278426	2.60252237389478	0.837959425102223	TRUE	6036
MSTRG.45244.2	201.343699828141	8.4840368960161	2.20470628125024	0.000119013966184068	0.00135370009433412	0.596784167288671	1.22364756738577	TRUE	6038
MSTRG.35588.2	45.1482541293594	6.49879387876633	1.68896617942426	0.000119186220106897	0.00135498613218034	5.19276339809585	2.1090815318863	TRUE	6041
MSTRG.31636.4	35.4063644170984	7.67401794766759	1.99739110639287	0.000122025549393407	0.00137952129203511	7.80013138948725	3.49869245248754	TRUE	6075
MSTRG.13758.1	29.0204028372045	7.73439680051662	2.01312316946309	0.000122041374205376	0.00137952129203511	7.61292473104374	3.35198255284092	TRUE	6077
MSTRG.28851.2	119.014728977049	3.46813913249026	0.90285762605211	0.000122388774874868	0.00138203144804981	2.98340802081102	1.00059335875776	TRUE	6081
MSTRG.31493.2	55.7630085670197	4.30493618513913	1.12070111387847	0.000122390216183333	0.00138203144804981	3.67796752608308	1.21676399213995	TRUE	6082
MSTRG.24171.1	29.0145430398105	7.73098624751945	2.01330417903303	0.000123059653138248	0.0013882212316407	7.60650815710645	3.35290724911985	TRUE	6088
MSTRG.39037.4	59.6572226635893	7.15591405761683	1.86377142211774	0.000123294914227661	0.00138974468442333	5.02528272061039	2.95174857823628	TRUE	6092
MSTRG.45277.1	480.566081632822	2.63729003320929	0.68690011831476	0.000123331169089377	0.00138991434701677	2.33505268810229	0.723794052702577	TRUE	6094
MSTRG.6481.1	29.1256415988002	7.72696438277772	2.01259535187268	0.000123383832252765	0.00139005164557996	7.60706192053516	3.35409497629927	TRUE	6096
MSTRG.11733.3	29.9781918545001	7.69918096305043	2.00585310461999	0.000123860148272805	0.00139450283001306	7.62280407856191	3.39095085360841	TRUE	6100
MSTRG.31518.2	39.8875443189907	4.75713743710313	1.23959514815223	0.000124215270449482	0.00139712681688987	4.02149278721643	1.38745272322275	TRUE	6106
MSTRG.15079.4	398.848503770876	9.23323715587026	2.40906689437503	0.000126743097627171	0.0014195144257728	0.307908956029569	1.06305698702041	TRUE	6132
MSTRG.23055.2	29.5312746836471	7.69993432262322	2.01040706430994	0.000128123764373593	0.00143264146689183	7.61442444723148	3.39040726868603	TRUE	6142
MSTRG.44243.3	29.3090493223351	7.69924077525277	2.01148914961958	0.000129381860919025	0.00144412277656375	7.58565612574591	3.36379866862851	TRUE	6153
MSTRG.20184.2	59.4980679361864	5.5012899862693	1.43739934400312	0.000129581661169935	0.00144611786250062	4.35087689987848	1.81463215087441	TRUE	6154
MSTRG.44213.3	28.8419542367316	7.71172713579373	2.01587983469569	0.00013051249876913	0.00145390711929705	7.58785771499899	3.36689692921592	TRUE	6165
MSTRG.30200.1	30.6807859083477	7.68772435476017	2.01047421339719	0.000131391147802646	0.0014608517482257	7.63823415926468	3.41946192766072	TRUE	6177
MSTRG.33519.7	28.7320221869021	7.70918089364824	2.01747410454791	0.000132801533873327	0.00147438469824642	7.58657802819489	3.37253318875608	TRUE	6186
MSTRG.44740.1	65.7744676295638	7.18591630063443	1.88091269488989	0.000133213177147063	0.00147847682290013	4.66659483212725	3.24474828176833	TRUE	6188
MSTRG.35588.3	32.7382654203531	7.66439998131961	2.00669319615719	0.000133766953628799	0.00148294541425644	7.6991117606835	3.46921165192365	TRUE	6195
MSTRG.35248.1	124.881244824857	5.24822706038392	1.37456942890564	0.000134489948483247	0.00148903767240568	4.03418882306651	1.88729911546435	TRUE	6203
MSTRG.26189.1	57.4088331627854	6.93727540494995	1.81782931869324	0.000135499974194623	0.00149828807402001	4.93656688203749	2.71233311682507	TRUE	6211
MSTRG.18102.2	29.5637630273959	7.69026203771262	2.01596913017181	0.000136363646460999	0.00150493050163081	7.60042345139964	3.40127122416141	TRUE	6222
MSTRG.45434.6	67.0798795964228	5.74988974704758	1.50773678800879	0.000136962686094854	0.00151057063684317	4.77755695206253	1.82919452601115	TRUE	6227
MSTRG.43225.4	32.6127892488731	7.58326655968059	1.98877723646522	0.000137273639749678	0.00151311224426178	7.58788920542446	3.48204806032713	TRUE	6231
MSTRG.5341.1	297.149251957533	2.3734456433586	0.622621131955646	0.000137834434200273	0.00151750453222288	2.1249899409161	0.640488621310942	TRUE	6237
MSTRG.18748.3	31.4178975010795	7.60878169638764	1.99652784150853	0.000138401814849997	0.00152130526338422	7.58207238890639	3.41673369838739	TRUE	6247
MSTRG.24065.5	32.2630463701538	7.57947836114185	1.98881412508819	0.000138375438543263	0.00152130526338422	7.56211417450687	3.42178664185334	TRUE	6248
MSTRG.31632.1	128.100942439103	5.87597007798939	1.54197732082882	0.000138589447048052	0.00152264374409952	4.13321896208317	2.41176429635465	TRUE	6251
MSTRG.15991.4	31.286611943475	7.63550427439234	2.00511561727825	0.000140088492898975	0.00153616438053901	7.60154073505032	3.43199650009091	TRUE	6263
MSTRG.33445.1	295.968267933054	2.76987256521024	0.72750744509469	0.000140466152210185	0.00153930539490835	2.42972591767569	0.773133703985265	TRUE	6267
MSTRG.39326.1	50.5283353917471	5.43990384896532	1.42917853325553	0.000141052648535317	0.00154451750575709	4.50242172311515	1.64089492862691	TRUE	6272
MSTRG.18132.3	158.286380353144	8.14870359245975	2.14121237627993	0.000141432611115539	0.00154769102393133	0.682580418575782	1.30175262559432	TRUE	6276
MSTRG.1929.2	28.8176772070057	7.67666846123962	2.01791486987324	0.000142229973979144	0.0015531992610812	7.55374542348927	3.38814963500332	TRUE	6288
MSTRG.37507.2	30.4739295807927	7.63628863791073	2.00728848089502	0.000142216894422422	0.0015531992610812	7.59744475849161	3.4370350043759	TRUE	6289
MSTRG.45441.1	49.6303412646954	6.78582275304066	1.78387683026957	0.000142392593326628	0.00155448077006615	5.09419372521106	2.44719095357547	TRUE	6291
MSTRG.31498.1	28.8669161866506	7.66960009103753	2.01705791683108	0.000143318593966644	0.00156185883789927	7.54536980337471	3.3884178616613	TRUE	6302
MSTRG.7868.1	74.3729084594586	7.322177250594	1.92629051314439	0.000144008551843225	0.00156763660223317	3.88816490935624	4.31587503729949	TRUE	6308
MSTRG.21588.19	28.9415082888268	7.66530812838793	2.01726167769881	0.000144778963987235	0.00157427639150021	7.53785073623432	3.37609209423996	TRUE	6316
MSTRG.21813.1	102.604707984906	7.45226565369558	1.96165147730844	0.000145295527080934	0.00157914325191714	3.17841783658989	6.48593807812515	TRUE	6319
MSTRG.9262.4	80.7371688863373	5.14584548115524	1.35493215933085	0.000145949484398878	0.00158424509080862	4.07819971584448	1.73580479727273	TRUE	6327
MSTRG.27181.1	110.445030468325	2.81028710797194	0.740040531868925	0.000146176168398813	0.00158620428081745	2.48038386972013	0.776880819135281	TRUE	6329
MSTRG.45433.8	31.6517265338398	7.60073103823496	2.00174064759867	0.000146421858354237	0.00158836840752682	7.61311813339846	3.47002161110358	TRUE	6331
MSTRG.40621.3	37.7871052434266	6.0459845210525	1.59271941789187	0.000147041454002189	0.00159408255374307	5.60016230806633	2.06250676377353	TRUE	6335
MSTRG.11893.5	31.0982320128057	7.58825967344289	1.99974016896555	0.000147868073367334	0.00160051750082297	7.55072234399684	3.45472198543639	TRUE	6345
MSTRG.42892.4	28.1946532072846	7.68446716271627	2.02534425569759	0.000148147957832929	0.00160228432252755	7.53906036586795	3.37904258397076	TRUE	6350
MSTRG.33664.1	84.2397813094922	7.4137145111393	1.95513148545122	0.000149483276669218	0.00161469211624544	3.01395509182895	6.73941240625939	TRUE	6358
MSTRG.18037.1	171.406076600612	2.59263839543866	0.683845704545691	0.000149883593696891	0.00161808754360502	2.28988130640786	0.711921179626525	TRUE	6361
MSTRG.13794.2	45.3171341445809	6.57619821520806	1.73477683575032	0.00015016068068822	0.00161997097522865	5.12369739461751	2.23957954081227	TRUE	6366
MSTRG.25755.9	30.2287997080297	7.59650569220978	2.00465051879546	0.0001509864152697	0.00162717126951697	7.50727621477323	3.39788404055191	TRUE	6372
MSTRG.11137.3	64.4534994643105	6.59975742479175	1.74306100807973	0.000152905106056966	0.00164261174312221	4.81917621071019	2.48919835709939	TRUE	6391
MSTRG.34313.7	161.883077191671	8.34845311881217	2.20594701414898	0.000154004814517525	0.00165261603928665	0.574407737253562	1.20261651728584	TRUE	6400
MSTRG.31912.1	217.025987439922	8.85935673585099	2.34133201819494	0.000154392391138558	0.00165496498183454	0.353401289196105	1.07748144848764	TRUE	6407
MSTRG.6987.1	45.1338667479524	5.01457400653106	1.32619060993521	0.000156082698726487	0.00167095352017353	4.18685981548096	1.50966712587656	TRUE	6415
MSTRG.22844.1	31.2382793829781	7.5705138327388	2.00287843689324	0.000156943707045818	0.00167812235909897	7.53597373088768	3.47233117908164	TRUE	6423
MSTRG.13801.1	94.6823170713768	3.16614666571971	0.837708187207256	0.000157122070674492	0.00167976799031488	2.75093414794073	0.903666203343517	TRUE	6424
MSTRG.42821.2	67.076414427867	7.79898619453414	2.06350071583073	0.000157148107662217	0.00167978486194953	8.45325686605823	3.88124447221735	TRUE	6425
MSTRG.36758.1	60.6385692364544	2.92348335105531	0.773661986403541	0.000157610921640292	0.00168420769821254	2.57184060273164	0.805349719585741	TRUE	6427
MSTRG.7574.4	27.7135901801115	7.66681680108791	2.02977073379972	0.000158611785859505	0.0016922697264656	7.50141343322225	3.37838619335936	TRUE	6437
MSTRG.28256.2	31.5732725776039	7.56689476115615	2.00416647406789	0.000159634530476545	0.00170159557412201	7.55191412246815	3.47263436417771	TRUE	6443
MSTRG.43983.1	31.8676790293294	7.53655672011197	1.99746756053376	0.000161260152916077	0.00171466554915162	7.52286739338084	3.44967884385609	TRUE	6459
MSTRG.4541.3	27.9574251390027	7.64588582061422	2.02694134671586	0.000161860023333869	0.00171971266746959	7.48525974942532	3.38249692426462	TRUE	6464
MSTRG.37066.3	75.5936229733055	6.94412958376772	1.84109645387789	0.000162115795304535	0.00172189740023583	4.52254962989939	3.11707146240428	TRUE	6466
MSTRG.28033.1	86.8065229769092	7.16248100068959	1.89952082055135	0.000162804756334435	0.00172734513448731	4.32802564654118	3.54858330982726	TRUE	6473
MSTRG.24649.3	167.741952688847	7.92543934767309	2.10215432070406	0.000163148764069725	0.00172887812642444	0.824474847661881	1.47156748780987	TRUE	6479
MSTRG.44392.2	60.6750595153066	7.25900689878149	1.92649493164479	0.000164569598721032	0.00174122799275351	4.69096755803577	3.3764495969784	TRUE	6491
MSTRG.33044.3	29.5862205407291	7.58803649088897	2.01393322041426	0.000164712573402644	0.00174193565077715	7.48945379075583	3.44514910039235	TRUE	6494
MSTRG.17892.2	27.7721569709488	6.72558864052791	1.78642000774128	0.000166654589691212	0.00175895249897235	5.62206524576692	2.11412392642529	TRUE	6507
MSTRG.36060.2	31.2900795579947	7.56188529139433	2.00932678378162	0.000167623819715954	0.00176673859583368	7.53162125198891	3.45773276175407	TRUE	6515
MSTRG.34140.1	30.598323390889	6.35582661803629	1.68938497525617	0.000168416319192558	0.0017737304047702	5.35414776897083	2.0009104758239	TRUE	6521
MSTRG.43471.1	28.5071361299993	7.62848965145148	2.02901430309977	0.000170115699139992	0.00178623856724325	7.49886793202611	3.42263462472618	TRUE	6541
MSTRG.19787.3	27.8323371316666	7.63271719959696	2.03030224910182	0.000170321699118491	0.00178803938429529	7.47364135075507	3.40148082751483	TRUE	6542
MSTRG.15303.2	213.741903481405	8.88880850757666	2.36654183989498	0.000172628156116637	0.00180865850583958	0.338952925650861	1.07408290798764	TRUE	6555
MSTRG.34501.2	34.294188074917	7.48420669827677	1.9939263909384	0.000174381139657892	0.00182396404347011	7.57090261822372	3.56812127858863	TRUE	6566
MSTRG.16745.4	119.509056056212	7.7952949434567	2.07729244814964	0.000174994082680756	0.00182968710582148	0.777536026928433	1.40627846506816	TRUE	6569
MSTRG.46126.2	64.7600727708227	7.05804151305855	1.88092691002609	0.000175130617933995	0.00183040946255835	4.34542934348725	3.40810383758046	TRUE	6571
MSTRG.40235.1	642.026803165771	2.32894418937797	0.621144759959583	0.000177230824723825	0.00184926444551548	2.07968798028104	0.641085782285828	TRUE	6582
MSTRG.19459.1	142.444786402279	2.92720080267001	0.781238479014562	0.000179053192112024	0.00186346645368534	2.54653580016524	0.837049834962493	TRUE	6599
MSTRG.7318.5	27.2564260941244	7.62330840589655	2.0364143018076	0.000181477630196306	0.00188555532324084	7.43877290070181	3.3957212804997	TRUE	6610
MSTRG.44655.1	715.321283803131	2.20122653642993	0.588275932158783	0.000182687549776627	0.00189583190443626	1.97466263946791	0.601765584821041	TRUE	6618
MSTRG.37711.1	26.9030277594993	7.63284123698931	2.03996418150866	0.000182812705733221	0.00189675666589242	7.42817759915236	3.37808580536673	TRUE	6620
MSTRG.4504.1	37.7713789343988	6.54985729872661	1.75094348206304	0.000183465498899578	0.00190234345853302	5.2124513624506	2.19089489152705	TRUE	6624
MSTRG.44755.1	64.8564465174687	7.22880327935598	1.93264510388032	0.00018375126241053	0.00190456824627684	3.76442511739261	4.39979037778446	TRUE	6626
MSTRG.7533.1	37.9338022458706	5.01592037958917	1.34145045464261	0.000184623870764546	0.00191188151332441	4.19212088500231	1.50520030039083	TRUE	6632
MSTRG.26663.1	30.1076971609286	6.40663775078709	1.71376395640537	0.000185237001213283	0.00191649695229374	5.30990171817924	2.03325617016389	TRUE	6638
MSTRG.35762.1	57.89764782107	6.97193665950674	1.86501253306201	0.000185284473051737	0.00191669935837433	4.52704748401867	3.13530719834046	TRUE	6639
MSTRG.5393.1	101.691548879009	7.46089023417231	1.99661539804418	0.000186400128061	0.00192673048975731	1.33961059016	2.63038337746028	TRUE	6644
MSTRG.18993.5	26.810040262348	7.62800105370078	2.04138143585563	0.000186461670115306	0.00192673048975731	7.42248705304648	3.38423785275263	TRUE	6645
MSTRG.30000.3	162.321820266845	8.10592710668085	2.1692798505856	0.000186458300727135	0.00192673048975731	0.628031763524162	1.24872728897794	TRUE	6647
MSTRG.17990.2	31.9941930331375	7.4777843186422	2.00160939830817	0.000187055480152457	0.00193181898735495	7.46507877213245	3.5400358095519	TRUE	6650
MSTRG.43728.2	32.0403959065402	7.4672977331405	1.99955602097611	0.000188105021282939	0.00194090694886864	7.46119700982838	3.54470549267605	TRUE	6656
MSTRG.29170.4	112.588060671897	7.75367961876446	2.0762907268283	0.000188170606883937	0.00194100044151022	0.856704890973655	1.5094014445275	TRUE	6658
MSTRG.40927.1	98.7802375883563	2.91089944072418	0.779873770823687	0.000189568818752376	0.00195307640778213	2.54031487013145	0.826579007295621	TRUE	6666
MSTRG.11356.2	26.8002124325788	7.61731458088439	2.04208144663533	0.00019134926739866	0.00196817208123486	7.41447024195355	3.39434799723208	TRUE	6677
MSTRG.21910.2	153.371825059902	8.54928204388407	2.29339120651169	0.000193165814238635	0.00198329223953969	0.42231704226679	1.10709432661307	TRUE	6689
MSTRG.33120.1	27.1634385969731	7.59904984860488	2.03861627050422	0.000193348040004799	0.001983666093105	7.41144018307918	3.41057229161682	TRUE	6695
MSTRG.42542.4	31.4529998572373	7.46629294762684	2.00341910451093	0.00019394517172435	0.00198683867895061	7.42627534021183	3.53746970199877	TRUE	6704
MSTRG.7357.14	99.8663181601169	6.94692181571524	1.86504722707679	0.00019547266400192	0.00200018243733282	4.10859161906991	3.65938002466661	TRUE	6712
MSTRG.40802.6	28.0520483113686	7.5618352619739	2.03025674908642	0.000195647701329523	0.00200129473218781	7.40574448406548	3.44200202832531	TRUE	6714
MSTRG.45277.2	26.8278135713119	7.60450239858292	2.04188858718602	0.000195897173989814	0.00200307164360841	7.40006149367673	3.3977208503924	TRUE	6717
MSTRG.19788.1	200.82377899479	8.4355880250348	2.26622763917145	0.000197413201418089	0.00201530115823902	0.481290483945689	1.1392686144569	TRUE	6727
MSTRG.29727.1	27.5760976577942	7.59171787193192	2.04010876679397	0.000198253253374547	0.00202162389536112	7.42637442666389	3.43305574347666	TRUE	6735
MSTRG.18608.2	46.1587197977706	6.5338490969371	1.75615000810592	0.000198787054879301	0.00202586397907711	4.88446003454151	2.41804699301265	TRUE	6739
MSTRG.29136.9	96.2956011643087	7.05174834573358	1.89537988143607	0.000198833935871297	0.00202604110501022	3.09573966261354	5.65092723144652	TRUE	6740
MSTRG.11607.3	29.4541401565283	7.51797141838028	2.02102224253054	0.000199313082875603	0.00203001985848001	7.41685884412758	3.44783099160375	TRUE	6742
MSTRG.23413.1	102.229602465737	7.44988397216837	2.00271680968366	0.000199310455165439	0.00203001985848001	1.18526189576349	2.14332709670274	TRUE	6743
MSTRG.1286.1	77.5425327885291	6.29285335425538	1.69350329397542	0.00020249846549546	0.00205423775676472	4.76328482913082	2.50868618330532	TRUE	6770
MSTRG.41383.1	63.4498887951039	6.81682269940013	1.83517290776616	0.000203573875999855	0.00206270974563559	4.52793750740971	3.03723539100222	TRUE	6778
MSTRG.43378.1	26.5582191580169	7.59104564009993	2.04543394987784	0.000206266621032637	0.00208330967369347	7.37218125412611	3.39897297058522	TRUE	6800
MSTRG.13750.2	27.9536227800768	7.52668365919132	2.02933200492417	0.00020812346546146	0.00209889917194746	7.35027501792824	3.41021094370241	TRUE	6809
MSTRG.37266.6	210.780823998741	8.91158624210505	2.40318480383328	0.000208704725821544	0.00210352555913883	0.300794073064797	1.061414112172	TRUE	6814
MSTRG.4066.1	31.4346033918133	6.50138478520723	1.75412519804521	0.000210275783767877	0.00211594436301982	5.26536462708679	2.13108531119367	TRUE	6825
