transcript_id	log2FC_old	log2FC_new_MLE	in_old_2354	in_new_2422
MSTRG.28054.1	0.637898	0.643774	False	False
rna-ELECO.r07.5BG0422200.1	-0.474558	-0.503118	False	False
rna-ELECO.r07.5BG0422220.1	3.965129	3.849681	False	False
rna-ELECO.r07.5BG0422210.1	3.022309	2.973348	False	False
rna-ELECO.r07.5BG0422250.1	2.169010	2.174692	False	False
rna-ELECO.r07.5BG0422330.1	10.016152	5.041840	False	False
rna-ELECO.r07.5BG0422360.1	-0.215258	-0.209902	False	False
rna-ELECO.r07.5BG0422380.1	1.076456	1.027244	False	False
MSTRG.28061.1	0.106320	0.105697	False	False
rna-ELECO.r07.5BG0422390.1	0.359531	0.361953	False	False
MSTRG.28063.1	0.571855	0.574267	False	False
rna-ELECO.r07.5BG0422410.1	-0.571371	-0.567005	False	False
rna-ELECO.r07.5BG0422430.1	-4.866986	-4.801579	False	False
MSTRG.28066.2	-3.358217	-3.344634	False	False
MSTRG.28067.1	-0.787769	-0.775987	False	False
MSTRG.28067.2	3.803132	3.817502	False	False
rna-ELECO.r07.5BG0422440.1	0.439668	0.446858	False	False
rna-ELECO.r07.5BG0422420.1	-3.134442	-3.125575	False	False
MSTRG.28068.1	0.481397	0.489473	False	False
rna-ELECO.r07.5BG0422450.1	0.228942	0.238553	False	False
rna-ELECO.r07.5BG0422460.1	2.167671	2.167390	False	False
MSTRG.28069.1	0.694166	0.703608	False	False
rna-ELECO.r07.5BG0422480.1	-4.283539	-4.216606	False	False
rna-ELECO.r07.5BG0422500.1	0.237525	0.249439	False	False
rna-ELECO.r07.5BG0422510.1	0.581858	0.554160	False	False
rna-ELECO.r07.5BG0422520.1	1.846807	1.834545	False	False
rna-ELECO.r07.5BG0422550.1	0.006105	-0.060295	False	False
rna-ELECO.r07.5BG0422540.1	-1.595552	-1.586083	False	False
MSTRG.28076.1	-0.649140	-0.650560	False	False
MSTRG.28078.1	0.564925	0.536426	False	False
rna-ELECO.r07.5BG0422560.1	0.022072	0.084266	False	False
MSTRG.28079.4	-2.285692	-2.194224	False	False
MSTRG.28079.1	0.852304	0.821318	False	False
MSTRG.28079.2	-0.272876	-0.266502	False	False
MSTRG.28079.3	-26.248226	-22.954796	False	False
rna-ELECO.r07.5BG0422570.1	-0.451437	-0.541638	False	False
MSTRG.28080.1	-0.196581	-0.191472	False	False
rna-ELECO.r07.5BG0422580.1	-0.748385	-0.739608	False	False
rna-ELECO.r07.5BG0422620.1	8.959399	5.785883	False	False
MSTRG.28083.1	-3.607731	-3.564332	False	False
rna-ELECO.r07.5BG0422630.1	2.265482	2.233498	False	False
MSTRG.28085.1	-3.437421	-2.613914	False	False
rna-ELECO.r07.5BG0422650.1	-0.474308	-0.466394	False	False
MSTRG.28086.2	-1.088608	-1.078605	False	False
rna-ELECO.r07.5BG0422660.1	-2.234406	-2.225361	False	False
MSTRG.28087.2	-2.004351	-1.993309	False	False
rna-ELECO.r07.5BG0422670.1	-3.512824	-3.514163	False	False
MSTRG.28089.1	-0.852948	-0.850904	False	False
MSTRG.28090.1	-0.858493	-0.858805	False	False
MSTRG.28091.1	0.838680	0.840880	False	False
rna-ELECO.r07.5BG0422700.1	2.361261	2.338417	False	False
MSTRG.28093.3	-0.564143	-0.559342	False	False
MSTRG.28093.4	10.625353	7.509018	False	False
MSTRG.28092.1	-0.966337	-0.953073	False	False
MSTRG.28092.2	-4.650657	-4.349771	False	False
MSTRG.28093.1	-0.239695	-0.236319	False	False
MSTRG.28093.2	2.229788	2.215889	False	False
rna-ELECO.r07.5BG0422710.1	-0.319036	-0.316165	False	False
rna-ELECO.r07.5BG0422730.1	1.955263	1.963623	False	False
MSTRG.28095.1	1.517102	1.518947	False	False
MSTRG.28096.3	11.858871	10.109937	False	False
MSTRG.28096.4	0.853202	0.856743	False	False
MSTRG.28096.2	-0.211468	-0.204120	False	False
MSTRG.28096.1	-0.492990	-0.486526	False	False
rna-ELECO.r07.5BG0422750.1	8.368739	5.740519	False	False
MSTRG.28097.1	1.927839	1.935816	False	False
MSTRG.28097.2	0.612641	0.618998	False	False
rna-ELECO.r07.5BG0422760.1	1.273844	1.280369	False	False
MSTRG.28100.1	-2.351264	-2.341964	False	False
rna-ELECO.r07.5BG0422810.1	-2.871553	-2.868689	False	False
MSTRG.28101.1	-5.328323	-5.300984	False	False
rna-ELECO.r07.5BG0422820.1	-2.606057	-2.638306	False	False
MSTRG.28105.1	0.748247	0.755861	False	False
rna-ELECO.r07.5BG0422850.1	0.203409	0.206166	False	False
MSTRG.28107.1	0.812720	0.822181	False	False
rna-ELECO.r07.5BG0422870.1	-0.871101	-0.870421	False	False
rna-ELECO.r07.5BG0422880.1	9.899035	6.755317	False	False
MSTRG.28108.1	0.161256	0.157871	False	False
rna-ELECO.r07.5BG0422890.1	-0.667558	-0.661766	False	False
MSTRG.28110.1	-2.141536	-1.861891	False	False
rna-ELECO.r07.5BG0422910.1	0.884152	0.893761	False	False
MSTRG.28112.1	12.922418	10.143886	False	False
MSTRG.28112.2	7.302664	7.296830	False	False
rna-ELECO.r07.5BG0422930.1	0.462775	0.408032	False	False
MSTRG.28113.4	10.324332	8.695734	False	False
rna-ELECO.r07.5BG0422960.1	-3.532544	-3.415986	False	False
MSTRG.28113.2	0.190193	0.197358	False	False
MSTRG.28113.3	-5.123361	-5.096475	False	False
MSTRG.28114.1	0.180809	0.182843	False	False
rna-ELECO.r07.5BG0423020.1	1.848340	1.851163	False	False
MSTRG.28117.1	-4.923416	-4.183466	False	False
rna-ELECO.r07.5BG0423010.1	0.093592	0.095874	False	False
rna-ELECO.r07.5BG0423050.1	0.119295	0.126804	False	False
rna-ELECO.r07.5BG0423060.1	1.259728	1.260914	False	False
MSTRG.28120.1	1.218014	1.183384	False	False
rna-ELECO.r07.5BG0423080.1	1.285235	1.305171	False	False
MSTRG.28121.1	0.852088	0.858001	False	False
rna-ELECO.r07.5BG0423120.1	-3.190578	-3.159541	False	False
MSTRG.28123.1	2.109377	2.114132	False	False
MSTRG.28123.2	0.619276	0.623269	False	False
rna-ELECO.r07.5BG0423140.1	2.089233	2.047031	False	False
MSTRG.28124.1	-1.651658	-1.644674	False	False
rna-ELECO.r07.5BG0423150.1	0.083021	0.090960	False	False
MSTRG.28124.3	-1.600986	-1.572454	False	False
MSTRG.28125.1	0.032404	0.040776	False	False
rna-ELECO.r07.5BG0423160.1	0.661848	0.676728	False	False
rna-ELECO.r07.5BG0423170.1	1.917741	1.764919	False	False
rna-ELECO.r07.5BG0423320.1	2.094165	2.101134	False	False
rna-ELECO.r07.5BG0423330.1	3.104778	3.179259	False	False
MSTRG.28127.2	-4.465999	-3.666051	False	False
rna-ELECO.r07.5BG0423340.1	1.801730	1.744571	False	False
MSTRG.28130.1	12.212732	9.123223	True	True
rna-ELECO.r07.5BG0423360.1	-2.355876	-2.337445	False	False
MSTRG.28129.1	-2.042867	-2.035214	False	False
MSTRG.28129.2	-2.505598	-2.492027	False	False
rna-ELECO.r07.5BG0423370.1	10.748766	6.805342	False	False
MSTRG.28132.2	1.489011	1.468574	False	False
MSTRG.28132.1	1.644916	1.626852	False	False
MSTRG.28133.1	0.755703	0.757614	False	False
rna-ELECO.r07.5BG0423390.1	1.223711	1.168182	False	False
MSTRG.28135.1	1.012778	0.964322	False	False
rna-ELECO.r07.5BG0423400.1	-7.321914	-7.059392	False	False
MSTRG.28137.1	1.911290	1.919318	False	False
MSTRG.28137.2	-0.115528	-0.100909	False	False
rna-ELECO.r07.5BG0423410.1	0.372684	-0.141498	False	False
rna-ELECO.r07.5BG0423420.1	0.343423	0.345735	False	False
rna-ELECO.r07.5BG0423430.1	-1.198267	-1.196529	False	False
MSTRG.28139.1	-0.239965	-0.238260	False	False
rna-ELECO.r07.5BG0423440.1	-2.198232	-2.129276	False	False
rna-ELECO.r07.5BG0423450.1	6.694439	3.557935	False	False
MSTRG.28140.3	-4.281861	-4.213911	False	False
MSTRG.28140.1	-1.052882	-1.049041	False	False
rna-ELECO.r07.5BG0423470.1	1.193911	1.143565	False	False
rna-ELECO.r07.5BG0423460.1	2.155654	2.019547	False	False
MSTRG.28141.1	0.781887	0.787304	False	False
MSTRG.28143.1	1.388968	1.414739	False	False
MSTRG.28144.4	-24.539969	-7.457045	False	False
MSTRG.28144.1	0.346224	0.359917	False	False
MSTRG.28144.3	-0.174828	-0.173972	False	False
MSTRG.28145.1	0.397249	0.406952	False	False
MSTRG.28146.1	-2.150073	-2.136389	False	False
rna-ELECO.r07.5BG0423510.1	0.297878	0.304772	False	False
MSTRG.28148.1	1.130503	1.138070	False	False
MSTRG.28148.2	-0.065527	-0.058981	False	False
rna-ELECO.r07.5BG0423570.1	-3.115589	-3.099613	False	False
rna-ELECO.r07.5BG0423580.1	-1.282725	-1.274755	False	False
MSTRG.28150.1	-25.470452	-5.775388	False	False
rna-ELECO.r07.5BG0423590.1	-3.121913	-2.984171	False	False
rna-ELECO.r07.5BG0423600.1	-6.844595	-5.077842	False	False
MSTRG.28151.3	23.294829	21.444499	False	False
MSTRG.28151.1	-0.985655	-0.976400	False	False
rna-ELECO.r07.5BG0423620.1	3.821890	3.829778	False	False
rna-ELECO.r07.5BG0423630.1	1.019655	1.024355	False	False
MSTRG.28153.1	0.918592	0.921793	False	False
rna-ELECO.r07.5BG0423640.1	-1.104137	-1.082766	False	False
MSTRG.28154.1	0.690576	0.675712	False	False
MSTRG.28154.2	2.445550	2.412131	False	False
MSTRG.28154.3	-2.793932	-2.775273	False	False
MSTRG.28154.4	-1.663415	-1.660655	False	False
MSTRG.28155.3	10.037393	7.182674	False	False
MSTRG.28155.1	0.772831	0.773519	False	False
MSTRG.28156.1	-0.509920	-0.499251	False	False
rna-ELECO.r07.5BG0423680.1	0.788933	0.776943	False	False
MSTRG.28157.2	0.834041	0.824727	False	False
MSTRG.28158.1	2.664339	2.634736	False	False
rna-ELECO.r07.5BG0423700.1	2.765231	2.736372	False	False
MSTRG.28158.3	1.723509	1.711975	False	False
rna-ELECO.r07.5BG0423750.1	0.075618	0.038003	False	False
MSTRG.28161.1	0.056118	0.040089	False	False
rna-ELECO.r07.5BG0423760.1	-1.601435	-1.505940	False	False
MSTRG.28162.1	0.000999	0.001562	False	False
rna-ELECO.r07.5BG0423780.1	0.355949	0.269739	False	False
MSTRG.28159.1	5.653859	5.625952	False	False
MSTRG.28159.3	10.375691	8.284489	False	False
MSTRG.28159.4	-0.035813	-0.028671	False	False
MSTRG.28159.6	7.728963	5.442469	True	True
MSTRG.28159.2	-2.088407	-2.079961	False	False
rna-ELECO.r07.5BG0423710.1	-6.264317	-6.253679	False	False
MSTRG.28165.2	23.970307	22.372293	False	False
rna-ELECO.r07.5BG0423810.1	11.666005	9.639319	False	False
MSTRG.28165.1	2.524501	2.533199	False	False
MSTRG.28165.4	-1.071995	-1.057895	False	False
MSTRG.28164.2	0.091117	0.003786	False	False
MSTRG.28164.1	0.363862	0.363823	False	False
MSTRG.28166.1	0.802836	0.804537	False	False
rna-ELECO.r07.5BG0423820.1	-2.152685	-2.141326	False	False
MSTRG.28167.1	2.049227	2.047505	True	True
MSTRG.28167.2	0.677562	0.640647	False	False
rna-ELECO.r07.5BG0423840.1	1.043539	1.042167	False	False
MSTRG.28170.1	1.183558	1.171692	False	False
MSTRG.28169.2	-4.047570	-3.869028	False	False
rna-ELECO.r07.5BG0423860.1	-0.315077	-0.308085	False	False
MSTRG.28173.1	0.683126	0.691477	False	False
MSTRG.28173.2	-1.322903	-1.311596	False	False
MSTRG.28175.2	0.956640	0.956236	False	False
MSTRG.28175.1	1.528807	1.523256	False	False
MSTRG.28177.1	1.221599	1.193566	False	False
MSTRG.28176.1	-1.409365	-1.400652	False	False
rna-ELECO.r07.5BG0423920.1	-0.916421	-0.905045	False	False
MSTRG.28178.1	0.959000	0.967399	False	False
rna-ELECO.r07.5BG0423970.1	5.709354	5.663704	False	False
rna-ELECO.r07.5BG0423980.1	0.987028	0.995868	False	False
MSTRG.28180.1	0.119236	0.127352	False	False
MSTRG.28180.4	-26.277672	-24.454375	False	False
MSTRG.28181.1	1.807259	1.786514	False	False
MSTRG.28182.1	2.898236	2.843066	False	True
MSTRG.28183.1	1.305787	1.285603	False	False
MSTRG.28184.2	-4.232391	-4.143054	False	False
MSTRG.28184.1	-2.251209	-2.224734	False	False
MSTRG.28185.1	1.699739	1.538825	False	False
MSTRG.28185.2	0.442358	0.445207	False	False
rna-ELECO.r07.5BG0424090.1	1.239478	0.699131	False	False
rna-ELECO.r07.5BG0424100.1	0.695917	0.700692	False	False
MSTRG.28187.2	22.727287	20.633974	False	False
rna-ELECO.r07.5BG0424110.1	1.667338	1.668830	False	False
MSTRG.28187.1	3.526826	3.515203	False	False
MSTRG.28191.1	1.641029	1.624350	True	True
rna-ELECO.r07.5BG0424120.1	-0.887179	-0.879028	False	False
MSTRG.28192.1	1.218639	1.218313	False	False
MSTRG.28193.1	-1.153195	-1.136735	False	False
MSTRG.28193.2	0.485243	0.492133	False	False
rna-ELECO.r07.5BG0424200.1	0.247220	0.251258	False	False
MSTRG.28194.2	1.348175	0.694859	False	False
MSTRG.28194.1	0.286670	0.291784	False	False
MSTRG.28194.3	-1.241022	-1.200844	False	False
rna-ELECO.r07.5BG0424230.1	-1.494374	-1.483132	False	False
MSTRG.28197.4	1.332008	1.337093	False	False
MSTRG.28197.1	2.504198	2.450361	False	False
MSTRG.28197.2	0.277286	0.288653	False	False
MSTRG.28197.3	0.942264	0.950576	False	False
rna-ELECO.r07.5BG0424260.1	2.214774	2.166280	False	False
rna-ELECO.r07.5BG0422590.1	-2.683935	-2.675635	False	False
MSTRG.28082.1	-2.308402	-2.299551	False	False
MSTRG.28082.2	-2.304617	-2.295762	False	False
rna-ELECO.r07.5BG0422600.1	-2.227536	-2.218747	False	False
rna-ELECO.r07.5BG0424270.1	0.897923	0.904117	False	False
MSTRG.28199.1	-1.354372	-1.287689	False	False
rna-ELECO.r07.5BG0424280.1	1.551184	1.555346	False	False
rna-ELECO.r07.5BG0424310.1	-1.163051	-1.141965	False	False
MSTRG.28201.1	-4.470529	-3.947158	False	False
rna-ELECO.r07.5BG0424290.1	1.732911	1.740145	False	False
MSTRG.28200.2	-2.372194	-2.355141	False	False
MSTRG.28203.1	-0.368181	-0.363368	False	False
rna-ELECO.r07.5BG0424320.1	-0.041405	-0.027827	False	False
MSTRG.28204.2	12.716689	9.987819	False	False
MSTRG.28204.1	0.490664	0.502430	False	False
rna-ELECO.r07.5BG0424350.1	-0.192889	-0.181519	False	False
rna-ELECO.r07.5BG0424360.1	4.490630	3.962406	False	False
MSTRG.28205.1	-25.354691	-5.775388	False	False
MSTRG.28207.1	-1.496645	-1.489574	False	False
MSTRG.28208.1	-0.088713	-0.085320	False	False
rna-ELECO.r07.5BG0424390.1	3.597348	3.516965	False	False
MSTRG.28210.1	0.063137	0.065979	False	False
rna-ELECO.r07.5BG0424430.1	-1.437588	-1.294937	False	False
MSTRG.28214.1	5.643151	5.431930	False	False
rna-ELECO.r07.5BG0424490.1	-2.045256	-1.836783	False	False
MSTRG.28213.1	-0.179384	-0.173261	False	False
rna-ELECO.r07.5BG0424460.1	-1.093382	-1.065472	False	False
MSTRG.28211.1	-1.912186	-1.902719	False	False
MSTRG.28211.2	-1.688433	-1.674459	False	False
MSTRG.28211.3	-1.302153	-1.286138	False	False
rna-ELECO.r07.5BG0424530.1	-3.333761	-3.019065	False	False
rna-ELECO.r07.5BG0424520.1	0.299230	0.284078	False	False
MSTRG.28215.1	0.068384	0.068130	False	False
MSTRG.28216.1	1.130012	1.132743	False	False
rna-ELECO.r07.5BG0424540.1	-3.386503	-3.277637	False	False
MSTRG.28217.1	-2.075620	-2.064861	False	False
rna-ELECO.r07.5BG0424550.1	-1.584885	-1.623609	False	False
MSTRG.28218.1	-1.309452	-1.306368	False	False
MSTRG.28220.2	9.532363	6.063620	False	False
rna-ELECO.r07.5BG0424620.1	0.841753	0.867551	False	False
MSTRG.28221.1	0.182840	0.192004	False	False
rna-ELECO.r07.5BG0424630.1	-0.456448	-0.484352	False	False
rna-ELECO.r07.5BG0424640.1	2.072212	2.079066	False	False
rna-ELECO.r07.5BG0424650.1	-1.406002	-1.397278	False	False
MSTRG.28224.1	-0.689637	-0.654538	False	False
MSTRG.28226.1	-4.405805	-3.558889	False	False
MSTRG.28225.2	2.989897	2.945095	False	False
rna-ELECO.r07.5BG0424660.1	-0.745777	-0.725901	False	False
MSTRG.28225.3	-0.830130	-0.821837	False	False
rna-ELECO.r07.5BG0424670.1	-0.872517	-0.860067	False	False
rna-ELECO.r07.5BG0424690.1	0.158430	0.168764	False	False
MSTRG.28230.1	-1.727314	-1.771835	False	False
MSTRG.28230.2	-1.562536	-1.554422	False	False
MSTRG.28230.3	-1.065911	-1.055980	False	False
rna-ELECO.r07.5BG0424740.1	1.449350	1.444449	False	False
MSTRG.28231.1	1.064343	1.046614	False	False
MSTRG.28233.1	-1.130651	-1.096016	False	False
MSTRG.28232.1	-0.979048	-0.969814	False	False
MSTRG.28234.1	-25.814201	-6.488073	False	False
MSTRG.28237.1	2.587505	2.572869	False	False
rna-ELECO.r07.5BG0424870.1	2.024505	1.991499	False	False
MSTRG.28239.1	3.258141	3.258870	True	True
MSTRG.28240.3	4.716746	4.521988	False	False
MSTRG.28240.1	1.412462	1.423414	False	False
MSTRG.28240.2	1.930171	1.904636	False	False
rna-ELECO.r07.5BG0424920.1	-0.114701	-0.105256	False	False
rna-ELECO.r07.5BG0424940.1	8.407642	4.870156	False	False
MSTRG.28244.1	2.259079	2.250288	False	False
MSTRG.28246.1	0.583543	0.582491	False	False
MSTRG.28246.2	0.505113	0.486502	False	False
MSTRG.28246.3	2.165431	2.137115	False	False
rna-ELECO.r07.5BG0424990.1	0.733256	0.730570	False	False
rna-ELECO.r07.5BG0424970.1	0.332668	0.335837	False	False
MSTRG.28245.2	-0.261253	-0.252466	False	False
MSTRG.28245.3	-3.584792	-3.569145	False	False
rna-ELECO.r07.5BG0425010.1	1.725415	1.732548	False	False
rna-ELECO.r07.5BG0425020.1	1.755073	1.767115	False	False
MSTRG.28250.1	-0.580089	-0.494123	False	False
MSTRG.28251.1	0.245913	0.236156	False	False
MSTRG.28252.1	0.777240	0.781379	False	False
rna-ELECO.r07.5BG0425040.1	-0.187026	-0.177412	False	False
MSTRG.28254.3	2.036416	2.022869	False	False
MSTRG.28254.5	5.809278	5.691507	False	False
MSTRG.28254.6	3.644840	3.643728	False	False
MSTRG.28254.2	2.001070	2.005248	False	False
MSTRG.28254.4	0.547768	0.562228	False	False
MSTRG.28255.1	1.848387	1.845558	True	True
MSTRG.28256.2	10.231445	7.862889	True	True
MSTRG.28256.1	1.420469	1.424024	False	False
MSTRG.28258.1	1.880010	1.878975	False	False
MSTRG.28258.2	0.741235	0.747501	False	False
MSTRG.28259.2	10.217780	8.112355	True	True
MSTRG.28259.1	-0.772978	-0.766704	False	False
MSTRG.28259.3	4.081686	4.097551	False	False
MSTRG.28260.3	9.538021	5.858204	True	False
MSTRG.28260.2	-0.293839	-0.284438	False	False
MSTRG.28260.1	0.282046	0.284292	False	False
MSTRG.28260.4	0.754131	0.761063	False	False
rna-ELECO.r07.5BG0425190.1	0.107682	0.115217	False	False
rna-ELECO.r07.5BG0425210.1	0.381250	0.391580	False	False
MSTRG.28263.1	2.633012	2.597064	False	False
MSTRG.28265.1	1.574551	1.569375	False	False
rna-ELECO.r07.5BG0425240.1	0.242970	0.228392	False	False
rna-ELECO.r07.5BG0425250.1	0.558698	0.545769	False	False
MSTRG.28266.1	0.665346	0.655829	False	False
rna-ELECO.r07.5BG0425260.1	-3.422967	-3.397980	False	False
rna-ELECO.r07.5BG0425280.1	8.601764	5.636345	False	False
MSTRG.28267.1	2.027878	2.016069	False	False
rna-ELECO.r07.5BG0425220.1	0.857833	0.863436	False	False
rna-ELECO.r07.5BG0425300.1	-0.546679	-0.534191	False	False
rna-ELECO.r07.5BG0425330.1	0.523367	0.653477	False	False
MSTRG.28273.1	0.116328	0.121925	False	False
MSTRG.28273.4	-2.099633	-2.080323	False	False
MSTRG.28273.5	-0.031120	-0.018893	False	False
MSTRG.28273.2	-0.437151	-0.424054	False	False
rna-ELECO.r07.5BG0425320.1	-2.926210	-2.782474	False	False
MSTRG.28274.1	-0.547542	-0.539416	False	False
MSTRG.28274.2	-1.208616	-1.199291	False	False
rna-ELECO.r07.5BG0425340.1	-4.308704	-4.140063	False	False
MSTRG.28275.1	-0.909059	-0.900173	False	False
rna-ELECO.r07.5BG0425350.1	1.097277	1.102115	False	False
MSTRG.28276.1	-1.980256	-1.953633	False	False
MSTRG.28276.2	-4.227438	-2.935916	False	False
MSTRG.28278.1	-25.837538	-5.901385	False	False
MSTRG.28277.1	0.160636	0.168174	False	False
MSTRG.28277.2	0.272318	0.276955	False	False
rna-ELECO.r07.5BG0425380.1	0.635120	0.631889	False	False
rna-ELECO.r07.5BG0425420.1	-1.886339	-1.765154	False	False
rna-ELECO.r07.5BG0425430.1	1.724738	1.713332	False	False
rna-ELECO.r07.5BG0425390.1	-2.709757	-2.700978	False	False
MSTRG.28283.2	-4.299109	-4.140940	False	False
MSTRG.28283.1	-0.941400	-0.929030	False	False
rna-ELECO.r07.5BG0425480.1	-0.185037	-0.205183	False	False
MSTRG.28284.9	-3.494490	-3.441982	False	False
MSTRG.28284.1	-2.380951	-2.373216	False	False
MSTRG.28284.2	-1.156168	-1.142092	False	False
MSTRG.28284.3	-2.182050	-2.169070	False	False
MSTRG.28284.5	-1.109379	-1.101331	False	False
MSTRG.28284.4	-1.206932	-1.198548	False	False
MSTRG.28284.6	-1.561901	-1.557620	False	False
MSTRG.28284.10	-1.810755	-1.808999	False	False
MSTRG.28284.7	-2.029223	-2.005394	False	False
MSTRG.28284.8	-1.216116	-1.194841	False	False
MSTRG.28284.11	-1.303792	-1.305018	False	False
rna-ELECO.r07.5BG0425520.1	3.108116	3.090979	False	False
rna-ELECO.r07.5BG0425510.1	-1.955198	-1.948986	False	False
rna-ELECO.r07.5BG0425530.1	0.912961	0.916289	False	False
rna-ELECO.r07.5BG0425540.1	0.266586	0.270983	False	False
MSTRG.28292.1	-1.151015	-1.140333	False	False
rna-ELECO.r07.5BG0425550.1	-2.552871	-2.544934	False	False
MSTRG.28291.3	-1.963185	-1.951521	False	False
MSTRG.28291.2	-1.522238	-1.515245	False	False
rna-ELECO.r07.5BG0425580.1	-6.439486	-6.360679	False	False
MSTRG.28293.1	-5.233280	-5.183742	False	False
MSTRG.28296.1	11.015242	7.224602	False	False
rna-ELECO.r07.5BG0425640.1	9.068920	5.263183	False	False
MSTRG.28295.2	9.923445	5.910491	True	True
MSTRG.28295.1	1.374288	1.368690	False	False
MSTRG.28297.2	10.810154	7.896834	False	False
MSTRG.28297.3	5.143903	4.980467	False	False
MSTRG.28297.5	10.149103	6.705580	False	False
MSTRG.28297.1	0.650151	0.645851	False	False
MSTRG.28297.4	-1.992447	-1.968397	False	False
rna-ELECO.r07.5BG0425630.1	0.870884	0.852020	False	False
rna-ELECO.r07.5BG0425650.1	1.678360	1.662127	False	False
MSTRG.28298.2	7.784120	4.800134	False	False
MSTRG.28298.1	-0.787949	-0.781190	False	False
rna-ELECO.r07.5BG0425600.1	13.338867	11.883643	False	False
MSTRG.28294.1	1.076191	1.085500	False	False
MSTRG.28299.1	0.222512	0.231957	False	False
rna-ELECO.r07.5BG0425660.1	1.697879	1.695954	False	False
rna-ELECO.r07.5BG0425670.1	1.123258	1.133428	False	False
MSTRG.28302.1	-3.341831	-3.201803	False	False
rna-ELECO.r07.5BG0425710.1	0.171793	0.175540	False	False
rna-ELECO.r07.5BG0425720.1	2.966847	2.840015	False	False
rna-ELECO.r07.5BG0425760.1	-0.471014	-0.534734	False	False
MSTRG.28304.2	0.695879	0.678848	False	False
rna-ELECO.r07.5BG0425740.1	0.411670	0.420958	False	False
rna-ELECO.r07.5BG0425730.1	-2.229459	-2.201880	False	False
MSTRG.28305.1	0.109108	0.090388	False	False
MSTRG.28307.2	9.294551	7.173714	False	False
MSTRG.28307.1	-1.057320	-1.044178	False	False
MSTRG.28308.3	-0.478018	-0.478574	False	False
MSTRG.28308.1	0.950273	0.945979	False	False
MSTRG.28308.2	2.035742	1.761782	False	False
MSTRG.28308.4	-24.511723	-6.903976	False	False
MSTRG.28310.1	2.351219	2.336663	True	True
MSTRG.28309.1	-0.609252	-0.594951	False	False
MSTRG.28309.2	0.479037	0.468126	False	False
rna-ELECO.r07.5BG0425780.1	0.732100	0.659566	False	False
rna-ELECO.r07.5BG0425840.1	0.467436	0.434752	False	False
MSTRG.28313.1	-12.048530	-6.839862	False	False
MSTRG.28314.1	-0.945801	-0.925195	False	False
MSTRG.28315.1	-2.981931	-2.838857	False	False
rna-ELECO.r07.5BG0425910.1	0.506483	0.492466	False	False
MSTRG.28317.1	1.041602	1.023335	False	False
